From Date,To Date,PM2.5,PM10,NO2,SO2,Ozone,CO
01-09-2025 00:00,02-09-2025 00:00,28.32,60.46,12.28,7.84,8.83,1.24
02-09-2025 00:00,03-09-2025 00:00,29.3,65.51,13.51,8.02,9.17,1.27
03-09-2025 00:00,04-09-2025 00:00,27.03,57.17,13.15,7.26,9.3,1.14
04-09-2025 00:00,05-09-2025 00:00,28.96,62.21,12.38,5.66,9.59,0.87
05-09-2025 00:00,06-09-2025 00:00,27,56.05,13.03,7.26,9.22,1.14
06-09-2025 00:00,07-09-2025 00:00,28.95,63.05,12.37,6.28,9.63,0.97
07-09-2025 00:00,08-09-2025 00:00,28.78,60.63,12.37,6.61,9.42,1.03
08-09-2025 00:00,09-09-2025 00:00,30.57,56.8,12.17,7.26,9.85,1.14
09-09-2025 00:00,10-09-2025 00:00,33.65,74.98,12.51,6.75,9.94,1.05
10-09-2025 00:00,11-09-2025 00:00,32.87,64.42,12.81,6.95,9.28,1.09
11-09-2025 00:00,12-09-2025 00:00,28.62,54.1,12.81,7.89,8.91,1.25
12-09-2025 00:00,13-09-2025 00:00,30.4,71.54,12.44,6.89,9.19,1.08
13-09-2025 00:00,14-09-2025 00:00,31.17,72.96,12.84,6.94,8.13,1.09
14-09-2025 00:00,15-09-2025 00:00,31.33,67.8,11.96,6.85,8.76,1.07
15-09-2025 00:00,16-09-2025 00:00,32.09,67.63,12.61,7.28,9.61,1.14
16-09-2025 00:00,17-09-2025 00:00,28.89,51.4,12.28,7.43,8.2,1.17
17-09-2025 00:00,18-09-2025 00:00,22.83,52.38,13.08,7.16,8.23,1.12
18-09-2025 00:00,19-09-2025 00:00,21.05,59.28,12.46,7.39,10.35,1.16
19-09-2025 00:00,20-09-2025 00:00,28.4,52.01,12.36,7.23,7.43,1.13
20-09-2025 00:00,21-09-2025 00:00,25.6,50.33,13.44,8.87,7.35,1.41
21-09-2025 00:00,22-09-2025 00:00,26.36,55.89,13.15,7.57,8.42,1.19
22-09-2025 00:00,23-09-2025 00:00,25.25,47.32,12.61,7.67,8.29,1.21
23-09-2025 00:00,24-09-2025 00:00,26.38,52.2,11.63,7.36,8.85,1.16
24-09-2025 00:00,25-09-2025 00:00,26.34,58.77,12.23,7.19,9.41,1.13
25-09-2025 00:00,26-09-2025 00:00,30.42,57.09,12.92,7.76,10.01,1.22
26-09-2025 00:00,27-09-2025 00:00,25.65,47.94,12.02,7.13,8.71,1.12
27-09-2025 00:00,28-09-2025 00:00,24.65,53.87,13.18,7.41,9.87,1.16
28-09-2025 00:00,29-09-2025 00:00,23.14,53.83,13.29,6.35,9.96,0.99
29-09-2025 00:00,30-09-2025 00:00,27.11,61.22,12.65,6.76,9.3,1.06
30-09-2025 00:00,01-10-2025 00:00,29.75,63,11.99,7.12,8.3,1.12
01-10-2025 00:00,02-10-2025 00:00,26.91,70.83,13.22,7.91,8.74,1.25
02-10-2025 00:00,03-10-2025 00:00,27.76,59.91,12.67,6.73,9.28,1.05
03-10-2025 00:00,04-10-2025 00:00,30.25,61.35,12.24,7.91,7.78,1.25
04-10-2025 00:00,05-10-2025 00:00,24.67,45.43,12.84,7.25,8.68,1.14
05-10-2025 00:00,06-10-2025 00:00,25.44,53.85,13.26,7.64,8.55,1.2
06-10-2025 00:00,07-10-2025 00:00,29.59,52.25,12.82,7.62,8.1,1.2
07-10-2025 00:00,08-10-2025 00:00,26.2,61.12,13.37,8.55,8.75,1.36
08-10-2025 00:00,09-10-2025 00:00,30.84,63.52,12.72,6.25,9.17,0.97
09-10-2025 00:00,10-10-2025 00:00,28.69,62.16,12.06,7.31,9.14,1.15
10-10-2025 00:00,11-10-2025 00:00,29.32,56.88,11.75,6.57,8.35,1.02
11-10-2025 00:00,12-10-2025 00:00,32.1,67.58,12.08,6.21,8.52,0.96
12-10-2025 00:00,13-10-2025 00:00,29.03,71.22,12.63,8.16,8.24,1.29
13-10-2025 00:00,14-10-2025 00:00,21.37,67.33,11.93,6.11,8.5,0.94
14-10-2025 00:00,15-10-2025 00:00,11.15,45.33,11.44,5.72,7.58,0.88
15-10-2025 00:00,16-10-2025 00:00,11.15,36.25,12.24,7.69,6.44,1.21
16-10-2025 00:00,17-10-2025 00:00,11.15,40.41,11.51,6.8,7.53,1.06
17-10-2025 00:00,18-10-2025 00:00,11.15,31.3,11.97,7.08,6.48,1.11
18-10-2025 00:00,19-10-2025 00:00,27.98,47.52,13.1,8.43,5.55,1.34
19-10-2025 00:00,20-10-2025 00:00,39.12,83.6,12.9,7.17,6.31,0.96
20-10-2025 00:00,21-10-2025 00:00,74.83,98.71,13.58,11.25,6.46,1.04
