last_updated_epoch,country,location_name,region,latitude,longitude,timezone,last_updated
1693006729,India,Katihar,Bihar,25.53,87.58,Asia/Kolkata,2023-09-10 04:30:00
1693006730,India,Gurgaon,Haryana,28.47,77.03,Asia/Kolkata,2023-09-10 04:30:00
1693006731,India,Yamunanagar,Haryana,30.1,77.28,Asia/Kolkata,2023-09-10 04:30:00
1693006732,India,Palwal,Haryana,28.15,77.33,Asia/Kolkata,2023-09-10 04:30:00
1693006733,India,Jhajjar,Haryana,28.62,76.65,Asia/Kolkata,2023-09-10 04:30:00
1693006734,India,Bhiwani,Haryana,28.78,76.13,Asia/Kolkata,2023-09-10 04:30:00
1693006735,India,Kaithal,Haryana,29.8,76.38,Asia/Kolkata,2023-09-10 04:30:00
1693006736,India,Sonipat,Haryana,28.98,77.02,Asia/Kolkata,2023-09-10 04:30:00
1693006737,India,Karnal,Haryana,29.68,76.98,Asia/Kolkata,2023-09-10 04:30:00
1693006738,India,Jind,Haryana,29.32,76.32,Asia/Kolkata,2023-09-10 04:30:00
1693006739,India,Panipat,Haryana,29.39,76.97,Asia/Kolkata,2023-09-10 04:30:00
1693006740,India,Mahendragarh,Haryana,28.28,76.15,Asia/Kolkata,2023-09-10 04:30:00
1693006741,India,Fatehabad,Haryana,29.52,75.45,Asia/Kolkata,2023-09-10 04:30:00
1693006742,India,Faridabad,Haryana,28.43,77.32,Asia/Kolkata,2023-09-10 04:30:00
1693006743,India,Sirsa,Haryana,29.53,75.02,Asia/Kolkata,2023-09-10 04:30:00
1693006744,India,Hisar,Haryana,29.17,75.72,Asia/Kolkata,2023-09-10 04:30:00
1693006745,India,Rewari,Haryana,28.18,76.62,Asia/Kolkata,2023-09-10 04:30:00
1693006746,India,Rohtak,Haryana,28.9,76.57,Asia/Kolkata,2023-09-10 04:30:00
1693006747,India,Ambala,Haryana,30.38,76.78,Asia/Kolkata,2023-09-10 04:30:00
1693006748,India,Chandigarh,Chandigarh,30.74,76.79,Asia/Kolkata,2023-09-10 04:30:00
1693006749,India,Goa,Goa,15.4,73.8,Asia/Kolkata,2023-09-10 04:30:00
1693006750,India,Arong,Andaman and Nicobar Islands,9.17,92.72,Asia/Kolkata,2023-09-10 04:30:00
1693006751,India,Siang,Chhattisgarh,22.6,83.05,Asia/Kolkata,2023-09-10 04:30:00
1693006752,India,Upper Tirupati,Andhra Pradesh,13.68,79.35,Asia/Kolkata,2023-09-10 04:30:00
1693006753,India,Tawang,Arunachal Pradesh,27.58,91.87,Asia/Kolkata,2023-09-10 04:30:00
1693006754,India,Goalpara,Assam,26.17,90.62,Asia/Kolkata,2023-09-10 04:30:00
1693006755,India,Nalbari,Assam,26.42,91.43,Asia/Kolkata,2023-09-10 04:30:00
1693006756,India,Dhubri,Assam,26.03,89.97,Asia/Kolkata,2023-09-10 04:30:00
1693006757,India,Karimganj,Assam,24.87,92.35,Asia/Dhaka,2023-09-10 05:00:00
1693006758,India,Tinsukia,Assam,27.5,95.37,Asia/Kolkata,2023-09-10 04:30:00
1693006759,India,Hailakandi,Assam,24.68,92.57,Asia/Kolkata,2023-09-10 04:30:00
1693006760,India,Dhemaji,Assam,27.48,94.58,Asia/Kolkata,2023-09-10 04:30:00
1693006761,India,Lakhimpur,Uttar Pradesh,27.95,80.77,Asia/Kolkata,2023-09-10 04:30:00
1693006762,India,Bongaigaon,Assam,26.47,90.57,Asia/Kolkata,2023-09-10 04:30:00
1693006763,India,Baksa Duar,West Bengal,26.75,89.58,Asia/Kolkata,2023-09-10 04:30:00
1693006764,India,Nagaon,Maharashtra,17.47,73.62,Asia/Kolkata,2023-09-10 04:30:00
1693006765,India,Darrang,Assam,26.63,92.8,Asia/Kolkata,2023-09-10 04:30:00
1693006766,India,Dibrugarh,Assam,27.48,94.9,Asia/Kolkata,2023-09-10 04:30:00
1693006767,India,Barpeta,Assam,26.32,91.0,Asia/Kolkata,2023-09-10 04:30:00
1693006768,India,Udalguri,Assam,26.77,92.13,Asia/Kolkata,2023-09-10 04:30:00
1693006769,India,Golaghat,Assam,26.52,93.97,Asia/Kolkata,2023-09-10 04:30:00
1693006770,India,Kokrajhar,Assam,26.4,90.27,Asia/Kolkata,2023-09-10 04:30:00
1693006771,India,Jorhat,Assam,26.75,94.22,Asia/Kolkata,2023-09-10 04:30:00
1693006772,India,Yanam,Andhra Pradesh,16.73,82.22,Asia/Kolkata,2023-09-10 04:30:00
1693006773,India,Karaikal,Puducherry,10.92,79.83,Asia/Kolkata,2023-09-10 04:30:00
1693006774,India,Puducherry,Puducherry,11.93,79.83,Asia/Kolkata,2023-09-10 04:30:00
1693006775,India,Mahe,Kerala,11.7,75.53,Asia/Kolkata,2023-09-10 04:30:00
1693006776,India,Lunglei,Mizoram,22.88,92.73,Asia/Kolkata,2023-09-10 04:30:00
1693006777,India,Lawngtlai,Mizoram,22.53,92.9,Asia/Kolkata,2023-09-10 04:30:00
1693006778,India,Saiha,Mizoram,22.48,92.97,Asia/Kolkata,2023-09-10 04:30:00
1693006779,India,Serchhip,Mizoram,23.3,92.83,Asia/Kolkata,2023-09-10 04:30:00
1693006780,India,Aizawl,Mizoram,23.72,92.72,Asia/Kolkata,2023-09-10 04:30:00
1693006781,India,Mamit,Mizoram,23.93,92.48,Asia/Kolkata,2023-09-10 04:30:00
1693006782,India,Chandel,Goa,15.73,73.88,Asia/Kolkata,2023-09-10 04:30:00
1693006783,India,Tamenglong,Manipur,24.97,93.55,Asia/Kolkata,2023-09-10 04:30:00
1693006784,India,Ukhrul,Manipur,25.12,94.37,Asia/Kolkata,2023-09-10 04:30:00
1693006785,India,Bishnupur,West Bengal,22.38,88.27,Asia/Kolkata,2023-09-10 04:30:00
1693006786,India,Churachandpur,Manipur,24.33,93.67,Asia/Kolkata,2023-09-10 04:30:00
1693006787,India,Thoubal,Manipur,24.63,94.02,Asia/Kolkata,2023-09-10 04:30:00
1693006788,India,Imphal,Manipur,24.82,93.95,Asia/Kolkata,2023-09-10 04:30:00
1693006789,India,Kangpokpi,Manipur,25.13,93.97,Asia/Kolkata,2023-09-10 04:30:00
1693006790,India,Mon,Nagaland,26.75,95.1,Asia/Kolkata,2023-09-10 04:30:00
1693006791,India,Tuensang,Nagaland,26.28,94.83,Asia/Kolkata,2023-09-10 04:30:00
1693006792,India,Mokokchung,Nagaland,26.33,94.53,Asia/Kolkata,2023-09-10 04:30:00
1693006793,India,Phek,Manipur,25.67,94.5,Asia/Kolkata,2023-09-10 04:30:00
1693006794,India,Kohima,Nagaland,25.67,94.12,Asia/Kolkata,2023-09-10 04:30:00
1693006795,India,Wokha,Nagaland,26.1,94.27,Asia/Kolkata,2023-09-10 04:30:00
1693006796,India,Zunheboto,Nagaland,25.97,94.52,Asia/Kolkata,2023-09-10 04:30:00
1693006797,India,Dimapur,Assam,25.9,93.73,Asia/Kolkata,2023-09-10 04:30:00
1693006798,India,Khowai,Tripura,24.1,91.63,Asia/Dhaka,2023-09-10 05:00:00
1693006799,India,Dharmanagar,Tripura,24.37,92.17,Asia/Kolkata,2023-09-10 04:30:00
1693006800,India,Dhalai,Assam,24.6,92.83,Asia/Kolkata,2023-09-10 04:30:00
1693006801,India,Dharmanagar,Tripura,24.37,92.17,Asia/Kolkata,2023-09-10 04:30:00
1693006802,India,Nandi Hills,Karnataka,13.33,77.65,Asia/Kolkata,2023-09-10 04:30:00
1693006803,India,Bastar,Chhattisgarh,19.2,81.93,Asia/Kolkata,2023-09-10 04:30:00
1693006804,India,Mungeli,Chhattisgarh,22.07,81.68,Asia/Kolkata,2023-09-10 04:30:00
1693006805,India,Gariaband,Chhattisgarh,20.64,82.06,Asia/Kolkata,2023-09-10 04:30:00
1693006806,India,Sukma,Chhattisgarh,18.4,81.67,Asia/Kolkata,2023-09-10 04:30:00
1693006807,India,Kanker,Chhattisgarh,20.27,81.49,Asia/Kolkata,2023-09-10 04:30:00
1693006808,India,Surguja,Chhattisgarh,23.12,83.2,Asia/Kolkata,2023-09-10 04:30:00
1693006809,India,Balrampur,Uttar Pradesh,27.43,82.18,Asia/Kolkata,2023-09-10 04:30:00
1693006810,India,Kondagaon,Chhattisgarh,19.6,81.67,Asia/Kolkata,2023-09-10 04:30:00
1693006811,India,Narayanpur,Rajasthan,26.37,76.63,Asia/Kolkata,2023-09-10 04:30:00
1693006812,India,Durg,Chhattisgarh,21.18,81.28,Asia/Kolkata,2023-09-10 04:30:00
1693006813,India,Surajpur,Haryana,30.78,76.9,Asia/Kolkata,2023-09-10 04:30:00
1693006814,India,Bijapur,Karnataka,16.83,75.7,Asia/Kolkata,2023-09-10 04:30:00
1693006815,India,Raipur,Chhattisgarh,21.23,81.63,Asia/Kolkata,2023-09-10 04:30:00
1693006816,India,Baloda Bazar,Chhattisgarh,21.67,82.17,Asia/Kolkata,2023-09-10 04:30:00
1693006817,India,Balod,Chhattisgarh,20.73,81.2,Asia/Kolkata,2023-09-10 04:30:00
1693006818,India,Dhamtari,Chhattisgarh,20.71,81.55,Asia/Kolkata,2023-09-10 04:30:00
1693006819,India,Korba,Chhattisgarh,22.35,82.68,Asia/Kolkata,2023-09-10 04:30:00
1693006820,India,Raigarh,Chhattisgarh,21.9,83.4,Asia/Kolkata,2023-09-10 04:30:00
1693006821,India,Jashpur,Chhattisgarh,22.9,84.15,Asia/Kolkata,2023-09-10 04:30:00
1693006822,India,Mahasamund,Chhattisgarh,21.1,82.1,Asia/Kolkata,2023-09-10 04:30:00
1693006823,India,Janjgir,Chhattisgarh,22.02,82.57,Asia/Kolkata,2023-09-10 04:30:00
1693006824,India,Dehradun,Uttarakhand,30.32,78.03,Asia/Kolkata,2023-09-10 04:30:00
1693006825,India,Almora,Uttarakhand,29.62,79.67,Asia/Kolkata,2023-09-10 04:30:00
1693006826,India,Champawat,Uttarakhand,29.33,80.1,Asia/Kolkata,2023-09-10 04:30:00
1693006827,India,Uttarkashi,Uttarakhand,30.73,78.45,Asia/Kolkata,2023-09-10 04:30:00
1693006828,India,Garhwal,Uttarakhand,29.8,78.62,Asia/Kolkata,2023-09-10 04:30:00
1693006829,India,Hardwar,Uttarakhand,29.97,78.17,Asia/Kolkata,2023-09-10 04:30:00
1693006830,India,Rudraprayag,Uttarakhand,30.28,78.98,Asia/Kolkata,2023-09-10 04:30:00
1693006831,India,Tehri-Garhwal,Uttarakhand,30.38,78.48,Asia/Kolkata,2023-09-10 04:30:00
1693006832,India,Bageshwar,Uttarakhand,29.85,79.77,Asia/Kolkata,2023-09-10 04:30:00
1693006833,India,Pithoragarh,Uttarakhand,29.58,80.22,Asia/Kolkata,2023-09-10 04:30:00
1693006834,India,Chamoli,Uttarakhand,30.4,79.35,Asia/Kolkata,2023-09-10 04:30:00
1693006835,India,Nagar,Chhattisgarh,23.27,82.45,Asia/Kolkata,2023-09-10 04:30:00
1693006836,India,Kannur,Kerala,11.87,75.37,Asia/Kolkata,2023-09-10 04:30:00
1693006837,India,Pathanamthitta,Kerala,9.27,76.78,Asia/Kolkata,2023-09-10 04:30:00
1693006838,India,Alappuzha,Kerala,9.49,76.33,Asia/Kolkata,2023-09-10 04:30:00
1693006839,India,Ernakulam,Kerala,9.98,76.28,Asia/Kolkata,2023-09-10 04:30:00
1693006840,India,Kollam,Kerala,8.88,76.59,Asia/Kolkata,2023-09-10 04:30:00
1693006841,India,Kasaragod,Kerala,12.5,75.0,Asia/Kolkata,2023-09-10 04:30:00
1693006842,India,Idukki,Kerala,9.85,76.97,Asia/Kolkata,2023-09-10 04:30:00
1693006843,India,Kozhikode,Kerala,11.25,75.77,Asia/Kolkata,2023-09-10 04:30:00
1693006844,India,Kottayam,Kerala,9.58,76.52,Asia/Kolkata,2023-09-10 04:30:00
1693006845,India,Thrissur,Kerala,10.52,76.22,Asia/Kolkata,2023-09-10 04:30:00
1693006846,India,Palakkad,Kerala,10.77,76.65,Asia/Kolkata,2023-09-10 04:30:00
1693006847,India,Thiruvananthapuram,Kerala,8.51,76.96,Asia/Kolkata,2023-09-10 04:30:00
1693006848,India,Malappuram,Kerala,11.07,76.07,Asia/Kolkata,2023-09-10 04:30:00
1693006849,India,Kavaratti,Lakshadweep,10.57,72.62,Asia/Kolkata,2023-09-10 04:30:00
1693006850,India,Puri District,Orissa,19.8,85.85,Asia/Kolkata,2023-09-10 04:30:00
1693006851,India,Nadia,West Bengal,23.42,88.37,Asia/Kolkata,2023-09-10 04:30:00
1693006852,India,Murshidabad,West Bengal,24.18,88.27,Asia/Kolkata,2023-09-10 04:30:00
1693006853,India,Kolkata,West Bengal,22.57,88.37,Asia/Kolkata,2023-09-10 04:30:00
1693006854,India,Maldah,West Bengal,25.03,88.15,Asia/Kolkata,2023-09-10 04:30:00
1693006855,India,Darjiling,West Bengal,27.03,88.27,Asia/Kolkata,2023-09-10 04:30:00
1693006856,India,Jalpaiguri,West Bengal,26.52,88.73,Asia/Kolkata,2023-09-10 04:30:00
1693006857,India,Medinipur,West Bengal,22.43,87.33,Asia/Kolkata,2023-09-10 04:30:00
1693006858,India,Haora,West Bengal,22.59,88.31,Asia/Kolkata,2023-09-10 04:30:00
1693006859,India,Barddhaman,West Bengal,23.24,87.87,Asia/Kolkata,2023-09-10 04:30:00
1693006860,India,Bankura,West Bengal,23.25,87.07,Asia/Kolkata,2023-09-10 04:30:00
1693006861,India,Puruliya,West Bengal,23.33,86.37,Asia/Kolkata,2023-09-10 04:30:00
1693006862,India,Koch Bihar,West Bengal,26.32,89.43,Asia/Kolkata,2023-09-10 04:30:00
1693006863,India,Hugli,West Bengal,22.9,88.4,Asia/Kolkata,2023-09-10 04:30:00
1693006864,India,Pathankot,Punjab,32.28,75.65,Asia/Kolkata,2023-09-10 04:30:00
1693006865,India,Gurdaspur,Punjab,32.03,75.52,Asia/Kolkata,2023-09-10 04:30:00
1693006866,India,Patiala,Punjab,30.33,76.4,Asia/Kolkata,2023-09-10 04:30:00
1693006867,India,Tarn Taran,Punjab,31.45,74.93,Asia/Kolkata,2023-09-10 04:30:00
1693006868,India,Kapurthala,Punjab,31.38,75.38,Asia/Kolkata,2023-09-10 04:30:00
1693006869,India,Fatehgarh Sahib,Punjab,30.53,75.72,Asia/Kolkata,2023-09-10 04:30:00
1693006870,India,Sangrur,Punjab,30.23,75.83,Asia/Kolkata,2023-09-10 04:30:00
1693006871,India,Mansa,Punjab,29.98,75.38,Asia/Kolkata,2023-09-10 04:30:00
1693006872,India,Amritsar,Punjab,31.63,74.87,Asia/Kolkata,2023-09-10 04:30:00
1693006873,India,Faridkot,Punjab,30.67,74.75,Asia/Kolkata,2023-09-10 04:30:00
1693006874,India,Ludhiana,Punjab,30.9,75.85,Asia/Kolkata,2023-09-10 04:30:00
1693006875,India,Jalandhar,Punjab,31.33,75.58,Asia/Kolkata,2023-09-10 04:30:00
1693006876,India,Muktsar,Punjab,30.48,74.52,Asia/Kolkata,2023-09-10 04:30:00
1693006877,India,Moga,Punjab,30.8,75.17,Asia/Kolkata,2023-09-10 04:30:00
1693006878,India,Hoshiarpur,Punjab,31.53,75.92,Asia/Kolkata,2023-09-10 04:30:00
1693006879,India,Rupnagar,Punjab,30.97,76.53,Asia/Kolkata,2023-09-10 04:30:00
1693006880,India,Firozpur,Punjab,30.92,74.6,Asia/Kolkata,2023-09-10 04:30:00
1693006881,India,Fazilka,Punjab,30.4,74.03,Asia/Kolkata,2023-09-10 04:30:00
1693006882,India,Barnala,Punjab,30.38,75.55,Asia/Kolkata,2023-09-10 04:30:00
1693006883,India,Mandya,Karnataka,12.52,76.9,Asia/Kolkata,2023-09-10 04:30:00
1693006884,India,Mysore,Karnataka,12.31,76.65,Asia/Kolkata,2023-09-10 04:30:00
1693006885,India,Yadgir,Karnataka,16.77,77.13,Asia/Kolkata,2023-09-10 04:30:00
1693006886,India,Chikmagalur,Karnataka,13.32,75.78,Asia/Kolkata,2023-09-10 04:30:00
1693006887,India,Chitradurga,Karnataka,14.23,76.4,Asia/Kolkata,2023-09-10 04:30:00
1693006888,India,Haveri,Karnataka,14.8,75.4,Asia/Kolkata,2023-09-10 04:30:00
1693006889,India,Raichur,Karnataka,16.2,77.37,Asia/Kolkata,2023-09-10 04:30:00
1693006890,India,Kolar,Karnataka,13.13,78.13,Asia/Kolkata,2023-09-10 04:30:00
1693006891,India,Dharwad,Karnataka,15.47,75.02,Asia/Kolkata,2023-09-10 04:30:00
1693006892,India,Bidar,Karnataka,17.9,77.55,Asia/Kolkata,2023-09-10 04:30:00
1693006893,India,Gulbarga,Karnataka,17.33,76.83,Asia/Kolkata,2023-09-10 04:30:00
1693006894,India,Gadag,Karnataka,15.42,75.62,Asia/Kolkata,2023-09-10 04:30:00
1693006895,India,Udupi,Karnataka,13.35,74.75,Asia/Kolkata,2023-09-10 04:30:00
1693006896,India,Bagalkot,Karnataka,16.18,75.7,Asia/Kolkata,2023-09-10 04:30:00
1693006897,India,Hassan,Karnataka,13.0,76.1,Asia/Kolkata,2023-09-10 04:30:00
1693006898,India,Shimoga,Karnataka,13.92,75.57,Asia/Kolkata,2023-09-10 04:30:00
1693006899,India,Bellary,Karnataka,15.15,76.93,Asia/Kolkata,2023-09-10 04:30:00
1693006900,India,Bangalore,Karnataka,12.98,77.58,Asia/Kolkata,2023-09-10 04:30:00
1693006901,India,Tumkur,Karnataka,13.34,77.1,Asia/Kolkata,2023-09-10 04:30:00
1693006902,India,Belgaum,Karnataka,15.87,74.5,Asia/Kolkata,2023-09-10 04:30:00
1693006903,India,Koppal,Karnataka,15.35,76.15,Asia/Kolkata,2023-09-10 04:30:00
1693006904,India,Washim,Maharashtra,20.1,77.15,Asia/Kolkata,2023-09-10 04:30:00
1693006905,India,Ahmadnagar,Maharashtra,19.08,74.73,Asia/Kolkata,2023-09-10 04:30:00
1693006906,India,Latur,Maharashtra,18.4,76.58,Asia/Kolkata,2023-09-10 04:30:00
1693006907,India,Solapur,Maharashtra,17.68,75.92,Asia/Kolkata,2023-09-10 04:30:00
1693006908,India,Osmanabad,Maharashtra,18.17,76.05,Asia/Kolkata,2023-09-10 04:30:00
1693006909,India,Kolhapur,Maharashtra,16.7,74.22,Asia/Kolkata,2023-09-10 04:30:00
1693006910,India,Chandrapur,Maharashtra,19.95,79.3,Asia/Kolkata,2023-09-10 04:30:00
1693006911,India,Akola,Maharashtra,20.73,77.0,Asia/Kolkata,2023-09-10 04:30:00
1693006912,India,Parbhani,Maharashtra,19.27,76.78,Asia/Kolkata,2023-09-10 04:30:00
1693006913,India,Yavatmal,Maharashtra,20.4,78.13,Asia/Kolkata,2023-09-10 04:30:00
1693006914,India,Nanded,Maharashtra,19.15,77.33,Asia/Kolkata,2023-09-10 04:30:00
1693006915,India,Dhule,Maharashtra,20.9,74.78,Asia/Kolkata,2023-09-10 04:30:00
1693006916,India,Satara,Maharashtra,17.68,73.98,Asia/Kolkata,2023-09-10 04:30:00
1693006917,India,Sangli,Maharashtra,16.87,74.57,Asia/Kolkata,2023-09-10 04:30:00
1693006918,India,Hingoli,Maharashtra,19.72,77.15,Asia/Kolkata,2023-09-10 04:30:00
1693006919,India,Pune,Maharashtra,18.53,73.87,Asia/Kolkata,2023-09-10 04:30:00
1693006920,India,Amravati,Maharashtra,20.93,77.75,Asia/Kolkata,2023-09-10 04:30:00
1693006921,India,Nandurbar,Maharashtra,21.37,74.25,Asia/Kolkata,2023-09-10 04:30:00
1693006922,India,Ratnagiri,Maharashtra,16.98,73.3,Asia/Kolkata,2023-09-10 04:30:00
1693006923,India,Wardha,Maharashtra,20.75,78.62,Asia/Kolkata,2023-09-10 04:30:00
1693006924,India,Buldana,Maharashtra,20.53,76.18,Asia/Kolkata,2023-09-10 04:30:00
1693006925,India,Jalgaon,Maharashtra,21.05,76.53,Asia/Kolkata,2023-09-10 04:30:00
1693006926,India,Bhandara,Maharashtra,21.17,79.65,Asia/Kolkata,2023-09-10 04:30:00
1693006927,India,Bid,Maharashtra,18.98,75.77,Asia/Kolkata,2023-09-10 04:30:00
1693006928,India,Jalna,Maharashtra,19.83,75.88,Asia/Kolkata,2023-09-10 04:30:00
1693006929,India,Thane,Maharashtra,19.2,72.97,Asia/Kolkata,2023-09-10 04:30:00
1693006930,India,Palghar,Maharashtra,19.68,72.75,Asia/Kolkata,2023-09-10 04:30:00
1693006931,India,Mumbai,Maharashtra,18.98,72.83,Asia/Kolkata,2023-09-10 04:30:00
1693006932,India,Nagpur,Maharashtra,21.15,79.1,Asia/Kolkata,2023-09-10 04:30:00
1693006933,India,Puri,Orissa,19.8,85.85,Asia/Kolkata,2023-09-10 04:30:00
1693006934,India,Anugul,Orissa,20.85,85.1,Asia/Kolkata,2023-09-10 04:30:00
1693006935,India,Koraput,Orissa,18.82,82.72,Asia/Kolkata,2023-09-10 04:30:00
1693006936,India,Bargarh,Orissa,21.33,83.62,Asia/Kolkata,2023-09-10 04:30:00
1693006937,India,Jagatsinghapur,Orissa,20.27,86.17,Asia/Kolkata,2023-09-10 04:30:00
1693006938,India,Khordha,Orissa,20.18,85.62,Asia/Kolkata,2023-09-10 04:30:00
1693006939,India,Mayurbhanj,Orissa,21.94,86.72,Asia/Kolkata,2023-09-10 04:30:00
1693006940,India,Malkangiri,Chhattisgarh,18.35,81.9,Asia/Kolkata,2023-09-10 04:30:00
1693006941,India,Baleshwar,Orissa,21.49,86.93,Asia/Kolkata,2023-09-10 04:30:00
1693006942,India,Sambalpur,Orissa,21.45,83.97,Asia/Kolkata,2023-09-10 04:30:00
1693006943,India,Dhenkanal,Orissa,20.67,85.6,Asia/Kolkata,2023-09-10 04:30:00
1693006944,India,Nayagarh,Orissa,20.13,85.1,Asia/Kolkata,2023-09-10 04:30:00
1693006945,India,Cuttack,Orissa,20.5,85.83,Asia/Kolkata,2023-09-10 04:30:00
1693006946,India,Baudh,Orissa,20.83,84.32,Asia/Kolkata,2023-09-10 04:30:00
1693006947,India,Kendrapara,Orissa,20.5,86.42,Asia/Kolkata,2023-09-10 04:30:00
1693006948,India,Ganjam,Orissa,19.32,84.78,Asia/Kolkata,2023-09-10 04:30:00
1693006949,India,Sundargarh,Orissa,22.12,84.03,Asia/Kolkata,2023-09-10 04:30:00
1693006950,India,Bhadrak,Orissa,21.05,86.52,Asia/Kolkata,2023-09-10 04:30:00
1693006951,India,Jharsuguda,Orissa,21.85,84.03,Asia/Kolkata,2023-09-10 04:30:00
1693006952,India,Rayagada,Orissa,19.17,83.42,Asia/Kolkata,2023-09-10 04:30:00
1693006953,India,Balangir,Orissa,20.72,83.48,Asia/Kolkata,2023-09-10 04:30:00
1693006954,India,Jhunjhunun,Rajasthan,28.13,75.4,Asia/Kolkata,2023-09-10 04:30:00
1693006955,India,Jaisalmer,Rajasthan,26.92,70.9,Asia/Kolkata,2023-09-10 04:30:00
1693006956,India,Sikar,Rajasthan,27.62,75.15,Asia/Kolkata,2023-09-10 04:30:00
1693006957,India,Hanumangarh,Rajasthan,29.58,74.32,Asia/Kolkata,2023-09-10 04:30:00
1693006958,India,Nagaur,Rajasthan,27.2,73.73,Asia/Kolkata,2023-09-10 04:30:00
1693006959,India,Barmer,Rajasthan,25.75,71.38,Asia/Kolkata,2023-09-10 04:30:00
1693006960,India,Ganganagar,Rajasthan,29.92,73.88,Asia/Kolkata,2023-09-10 04:30:00
1693006961,India,Jodhpur,Rajasthan,26.29,73.03,Asia/Kolkata,2023-09-10 04:30:00
1693006962,India,Churu,Rajasthan,28.3,74.95,Asia/Kolkata,2023-09-10 04:30:00
1693006963,India,Bikaner,Rajasthan,28.02,73.3,Asia/Kolkata,2023-09-10 04:30:00
1693006964,India,Pratapgarh,Rajasthan,24.03,74.78,Asia/Kolkata,2023-09-10 04:30:00
1693006965,India,Bhilwara,Rajasthan,25.35,74.63,Asia/Kolkata,2023-09-10 04:30:00
1693006966,India,Tonk,Rajasthan,26.17,75.78,Asia/Kolkata,2023-09-10 04:30:00
1693006967,India,Bundi,Rajasthan,25.44,75.64,Asia/Kolkata,2023-09-10 04:30:00
1693006968,India,Jaipur,Rajasthan,26.92,75.82,Asia/Kolkata,2023-09-10 04:30:00
1693006969,India,Kota,Rajasthan,25.18,75.83,Asia/Kolkata,2023-09-10 04:30:00
1693006970,India,Pali,Rajasthan,25.77,73.33,Asia/Kolkata,2023-09-10 04:30:00
1693006971,India,Rajsamand,Rajasthan,25.07,73.88,Asia/Kolkata,2023-09-10 04:30:00
1693006972,India,Ajmer,Rajasthan,26.45,74.63,Asia/Kolkata,2023-09-10 04:30:00
1693006973,India,Bharatpur,Rajasthan,27.22,77.48,Asia/Kolkata,2023-09-10 04:30:00
1693006974,India,Dungarpur,Rajasthan,23.83,73.72,Asia/Kolkata,2023-09-10 04:30:00
1693006975,India,Chittaurgarh,Rajasthan,24.88,74.63,Asia/Kolkata,2023-09-10 04:30:00
1693006976,India,Udaipur,Rajasthan,27.72,75.48,Asia/Kolkata,2023-09-10 04:30:00
1693006977,India,Jalor,Rajasthan,25.35,72.62,Asia/Kolkata,2023-09-10 04:30:00
1693006978,India,Dausa,Rajasthan,26.88,76.33,Asia/Kolkata,2023-09-10 04:30:00
1693006979,India,Sirohi,Rajasthan,24.88,72.87,Asia/Kolkata,2023-09-10 04:30:00
1693006980,India,Ariyalur,Tamil Nadu,11.13,79.08,Asia/Kolkata,2023-09-10 04:30:00
1693006981,India,Sivaganga,Tamil Nadu,9.87,78.48,Asia/Kolkata,2023-09-10 04:30:00
1693006982,India,Thanjavur,Tamil Nadu,10.8,79.15,Asia/Kolkata,2023-09-10 04:30:00
1693006983,India,Tiruvannamalai,Tamil Nadu,12.22,79.07,Asia/Kolkata,2023-09-10 04:30:00
1693006984,India,Ramanathapuram,Tamil Nadu,9.38,78.83,Asia/Kolkata,2023-09-10 04:30:00
1693006985,India,Tirunelveli,Tamil Nadu,8.73,77.7,Asia/Kolkata,2023-09-10 04:30:00
1693006986,India,Thiruvarur,Tamil Nadu,10.77,79.65,Asia/Kolkata,2023-09-10 04:30:00
1693006987,India,Tiruchirappalli,Tamil Nadu,10.81,78.69,Asia/Kolkata,2023-09-10 04:30:00
1693006988,India,Tiruppur,Tamil Nadu,11.1,77.35,Asia/Kolkata,2023-09-10 04:30:00
1693006989,India,Salem,Tamil Nadu,11.65,78.17,Asia/Kolkata,2023-09-10 04:30:00
1693006990,India,Madurai,Tamil Nadu,9.93,78.12,Asia/Kolkata,2023-09-10 04:30:00
1693006991,India,Perambalur,Tamil Nadu,11.23,78.88,Asia/Kolkata,2023-09-10 04:30:00
1693006992,India,Dindigul,Tamil Nadu,10.35,77.95,Asia/Kolkata,2023-09-10 04:30:00
1693006993,India,Karur,Tamil Nadu,10.95,78.08,Asia/Kolkata,2023-09-10 04:30:00
1693006994,India,Dharmapuri,Tamil Nadu,12.13,78.17,Asia/Kolkata,2023-09-10 04:30:00
1693006995,India,Namakkal,Tamil Nadu,11.23,78.17,Asia/Kolkata,2023-09-10 04:30:00
1693006996,India,Moradabad,Uttar Pradesh,28.83,78.78,Asia/Kolkata,2023-09-10 04:30:00
1693006997,India,Sambhal,Uttar Pradesh,28.58,78.55,Asia/Kolkata,2023-09-10 04:30:00
1693006998,India,Budaun,Uttar Pradesh,28.05,79.12,Asia/Kolkata,2023-09-10 04:30:00
1693006999,India,Bahraich,Uttar Pradesh,27.58,81.6,Asia/Kolkata,2023-09-10 04:30:00
1693007000,India,Hapur,Uttar Pradesh,28.72,77.78,Asia/Kolkata,2023-09-10 04:30:00
1693007001,India,Sitapur,Uttar Pradesh,27.57,80.68,Asia/Kolkata,2023-09-10 04:30:00
1693007002,India,Meerut,Uttar Pradesh,28.98,77.7,Asia/Kolkata,2023-09-10 04:30:00
1693007003,India,Aligarh,Uttar Pradesh,27.88,78.08,Asia/Kolkata,2023-09-10 04:30:00
