date,pm2_5,pm10,no2,so2,co,ozone,station
2026-05-02,94.89,168.07,96.18,7.55,1.44,21.0,KOLKATA
2026-06-01,119.32,183.47,62.27,8.98,1.0,20.29,KOLKATA
2026-06-02,90.53,154.25,83.49,6.98,1.51,23.06,KOLKATA
2026-07-01,120.47,237.96,102.4,10.01,1.02,22.6,KOLKATA
2026-07-02,76.34,144.91,85.97,6.58,1.11,22.53,KOLKATA
2026-08-01,124.09,182.87,91.11,8.44,0.72,19.09,KOLKATA
2026-08-02,81.96,167.74,95.42,6.57,1.22,22.99,KOLKATA
2026-09-01,131.44,165.37,77.08,8.12,0.98,23.82,KOLKATA
2026-09-02,76.99,176.57,87.7,6.62,1.36,23.53,KOLKATA
2026-10-01,94.05,145.7,72.03,5.91,1.44,28.78,KOLKATA
2026-10-02,119.99,209.57,122.4,8.01,1.72,20.69,KOLKATA
2026-11-01,79.78,164.96,83.64,6.09,1.55,29.98,KOLKATA
2026-11-02,138.52,194.95,106.65,6.8,1.57,23.26,KOLKATA
2026-12-01,86.29,146.98,88.95,6.12,1.38,28.37,KOLKATA
2026-12-02,105.9,185.9,92.25,6.77,1.35,26.37,KOLKATA
2025-01-01,54.78,128.04,7.38,11.91,0.58,13.97,LUCKNOW
2025-01-02,95.61,281.46,51.18,14.31,0.45,24.84,LUCKNOW
2025-01-03,63.19,157.27,26.19,4.78,0.52,24.2,LUCKNOW
2025-01-04,51.24,268.89,29.62,16.15,0.6,18.69,LUCKNOW
2025-01-05,64.8,197.45,30.18,4.74,0.54,24.9,LUCKNOW
2025-01-06,57.04,117.99,30.21,4.0,0.55,24.45,LUCKNOW
2025-01-07,20.31,44.96,32.06,4.83,0.65,31.79,LUCKNOW
2025-01-08,25.56,46.12,32.03,1.52,0.45,25.4,LUCKNOW
2025-01-09,16.41,61.34,31.63,6.74,0.67,18.99,LUCKNOW
2025-01-10,29.44,82.69,38.32,8.58,0.91,25.52,LUCKNOW
2025-01-11,40.18,88.07,35.65,5.19,0.49,25.42,LUCKNOW
2025-01-12,78.83,164.46,41.18,6.73,0.47,25.52,LUCKNOW
2025-02-01,71.83,189.24,5.77,12.38,0.43,13.25,LUCKNOW
2025-02-02,86.13,171.0,50.47,4.04,0.41,24.92,LUCKNOW
2025-02-03,25.37,83.97,26.22,4.74,0.45,24.48,LUCKNOW
2025-02-04,70.88,272.67,30.05,12.84,0.61,24.89,LUCKNOW
2025-02-05,65.58,185.52,30.04,4.49,0.54,25.18,LUCKNOW
2025-02-06,64.65,121.94,30.21,5.82,0.58,24.9,LUCKNOW
2025-02-07,26.65,45.29,31.96,4.8,0.52,31.6,LUCKNOW
2025-02-08,21.75,45.06,31.92,6.09,0.65,25.37,LUCKNOW
2025-02-09,18.09,52.97,32.31,6.64,0.5,25.5,LUCKNOW
2025-02-10,25.05,81.38,36.51,7.87,1.23,25.39,LUCKNOW
2025-02-11,76.57,128.65,34.65,5.09,0.53,25.48,LUCKNOW
2025-02-12,104.97,175.89,41.14,6.78,0.51,25.49,LUCKNOW
2025-03-01,74.03,203.83,8.54,10.75,0.51,24.95,LUCKNOW
2025-03-02,99.22,141.28,44.38,3.94,0.55,24.72,LUCKNOW
2025-03-03,43.11,100.2,26.23,4.75,0.46,25.07,LUCKNOW
2025-03-04,88.73,272.67,30.21,9.8,0.5,24.9,LUCKNOW
2025-03-05,63.41,182.67,30.2,4.9,0.44,24.88,LUCKNOW
2025-03-06,52.47,113.54,30.85,4.18,0.56,27.65,LUCKNOW
2025-03-07,23.49,42.1,32.0,4.85,0.51,31.39,LUCKNOW
2025-03-08,18.11,45.07,31.97,1.0,0.49,25.4,LUCKNOW
2025-03-09,15.64,52.85,31.96,5.27,0.56,25.49,LUCKNOW
2025-03-10,25.94,65.53,37.13,9.08,1.21,25.45,LUCKNOW
2025-03-11,106.99,160.86,35.78,5.03,0.52,24.63,LUCKNOW
2025-03-12,120.52,207.91,46.76,5.62,0.43,25.6,LUCKNOW
2025-04-01,88.86,216.91,25.99,10.74,0.42,24.91,LUCKNOW
2025-04-02,83.07,155.61,48.79,6.1,0.53,24.9,LUCKNOW
2025-04-03,51.4,130.99,26.12,5.36,0.49,24.91,LUCKNOW
2025-04-04,78.43,272.67,30.3,10.53,0.47,24.88,LUCKNOW
2025-04-05,69.58,197.32,30.29,4.12,0.51,25.07,LUCKNOW
2025-04-06,55.53,110.67,31.91,5.83,0.51,29.88,LUCKNOW
2025-04-07,24.73,45.21,32.03,4.37,0.51,30.27,LUCKNOW
2025-04-08,12.25,45.08,31.92,1.79,0.58,25.44,LUCKNOW
2025-04-09,19.32,52.84,31.99,5.55,0.53,25.33,LUCKNOW
2025-04-10,15.71,37.06,36.53,9.63,1.3,25.57,LUCKNOW
2025-04-11,94.69,173.97,33.86,6.36,0.6,25.18,LUCKNOW
2025-04-12,80.49,151.52,39.39,6.66,0.54,23.71,LUCKNOW
2025-05-01,67.33,189.67,25.36,10.76,0.45,24.86,LUCKNOW
2025-05-02,63.49,138.63,46.23,5.16,0.41,24.85,LUCKNOW
2025-05-03,49.22,139.06,26.22,4.8,0.55,24.88,LUCKNOW
2025-05-04,70.71,272.67,30.29,8.06,0.45,24.91,LUCKNOW
2025-05-05,54.75,182.54,30.3,5.07,0.59,25.43,LUCKNOW
2025-05-06,46.99,112.46,31.13,6.3,0.44,25.36,LUCKNOW
2025-05-07,22.56,52.72,32.13,3.52,0.57,25.54,LUCKNOW
2025-05-08,20.18,45.07,31.96,1.43,0.46,25.19,LUCKNOW
2025-05-09,15.9,63.16,31.71,3.35,0.62,24.52,LUCKNOW
2025-05-10,32.51,64.11,39.25,7.96,1.28,25.51,LUCKNOW
2025-05-11,130.08,191.0,23.92,6.14,0.54,24.83,LUCKNOW
2025-05-12,84.07,152.34,38.27,8.07,0.51,25.48,LUCKNOW
2025-06-01,71.05,180.57,18.67,11.29,0.38,24.9,LUCKNOW
2025-06-02,57.8,97.14,35.17,4.02,0.54,18.31,LUCKNOW
2025-06-03,46.67,109.83,26.02,6.15,0.55,24.92,LUCKNOW
2025-06-04,66.67,259.34,29.16,6.7,0.47,26.08,LUCKNOW
2025-06-05,54.5,199.48,40.17,5.27,0.52,24.34,LUCKNOW
2025-06-06,56.83,110.05,32.07,5.7,0.61,30.5,LUCKNOW
2025-06-07,17.48,52.51,32.03,3.44,0.41,25.52,LUCKNOW
2025-06-08,15.47,45.9,31.94,4.9,0.57,25.32,LUCKNOW
2025-06-09,20.79,45.3,32.07,4.7,0.44,25.5,LUCKNOW
2025-06-10,56.32,113.84,38.56,9.7,1.22,25.29,LUCKNOW
2025-06-11,75.88,131.11,27.78,4.47,0.5,25.5,LUCKNOW
2025-06-12,122.31,201.45,43.12,8.66,0.65,25.37,LUCKNOW
2025-07-01,96.46,152.24,6.61,10.79,0.42,24.9,LUCKNOW
2025-07-02,63.78,118.81,36.94,4.51,0.49,24.83,LUCKNOW
2025-07-03,52.17,137.75,35.92,4.57,0.53,24.59,LUCKNOW
2025-07-04,98.63,275.12,29.97,6.26,0.55,25.94,LUCKNOW
2025-07-05,58.02,197.5,47.86,6.48,0.53,25.18,LUCKNOW
2025-07-06,74.35,112.23,32.05,7.9,0.66,30.42,LUCKNOW
2025-07-07,22.18,47.78,31.86,6.22,0.57,24.85,LUCKNOW
2025-07-08,21.31,45.08,32.02,1.95,0.52,25.51,LUCKNOW
2025-07-09,14.47,40.74,31.99,4.65,0.48,25.54,LUCKNOW
2025-07-10,27.85,68.45,40.01,7.27,1.22,25.7,LUCKNOW
2025-07-11,84.11,153.09,37.23,5.45,0.52,25.19,LUCKNOW
2025-07-12,114.54,197.95,42.39,8.56,0.62,25.35,LUCKNOW
2025-08-01,84.49,148.2,22.82,10.74,0.49,24.96,LUCKNOW
2025-08-02,57.8,114.27,51.39,6.68,0.46,24.98,LUCKNOW
2025-08-03,57.88,173.54,45.09,7.1,0.55,25.01,LUCKNOW
2025-08-04,93.95,272.67,30.34,5.29,0.47,24.87,LUCKNOW
2025-08-05,52.41,222.19,39.36,5.71,0.39,23.76,LUCKNOW
2025-08-06,66.84,121.71,31.95,5.25,0.55,30.27,LUCKNOW
2025-08-07,24.71,44.1,32.11,5.58,0.49,25.41,LUCKNOW
2025-08-08,16.59,40.43,32.0,2.19,0.56,25.19,LUCKNOW
2025-08-09,14.13,36.73,32.18,5.72,0.58,25.35,LUCKNOW
2025-08-10,32.31,78.48,47.71,8.26,1.17,25.79,LUCKNOW
2025-08-11,112.86,190.56,38.13,5.63,0.49,25.47,LUCKNOW
2025-08-12,106.87,183.82,41.05,8.46,0.59,25.47,LUCKNOW
2025-09-01,114.94,270.86,29.46,10.79,0.66,25.4,LUCKNOW
2025-09-02,60.48,128.71,51.32,4.37,0.52,24.33,LUCKNOW
2025-09-03,66.34,178.39,44.95,7.57,0.71,26.0,LUCKNOW
2025-09-04,93.0,272.67,30.07,4.58,0.44,24.89,LUCKNOW
2025-09-05,69.4,247.28,30.24,5.46,0.92,19.13,LUCKNOW
2025-09-06,80.11,133.05,32.07,5.35,0.49,30.58,LUCKNOW
2025-09-07,22.37,40.61,31.98,4.79,0.52,25.35,LUCKNOW
2025-09-08,15.65,39.71,32.08,1.34,0.51,25.71,LUCKNOW
2025-09-09,13.02,33.83,32.07,6.54,0.5,25.46,LUCKNOW
2025-09-10,51.88,102.84,45.54,8.44,1.09,24.89,LUCKNOW
2025-09-11,117.47,205.51,42.08,3.52,0.65,23.36,LUCKNOW
2025-09-12,86.43,152.93,40.99,7.94,0.64,25.18,LUCKNOW
2025-10-01,148.38,317.55,36.17,10.72,0.56,24.71,LUCKNOW
2025-10-02,76.18,163.33,48.34,6.53,0.46,25.1,LUCKNOW
2025-10-03,83.64,184.13,43.14,5.54,0.46,19.62,LUCKNOW
2025-10-04,62.52,268.84,30.29,5.32,0.5,24.95,LUCKNOW
2025-10-05,51.69,180.52,30.38,5.59,0.55,25.69,LUCKNOW
2025-10-06,80.49,133.09,32.17,5.32,0.47,30.37,LUCKNOW
2025-10-07,22.42,40.25,32.07,5.12,0.57,25.17,LUCKNOW
2025-10-08,14.92,39.72,32.1,1.58,0.51,25.62,LUCKNOW
2025-10-09,12.87,44.8,32.02,8.37,0.61,25.53,LUCKNOW
2025-10-10,50.0,109.86,45.26,7.28,1.12,25.5,LUCKNOW
2025-10-11,113.47,175.87,37.64,5.96,0.51,24.98,LUCKNOW
2025-10-12,95.43,160.75,42.39,8.39,0.72,24.81,LUCKNOW
2025-11-01,149.88,347.56,36.07,11.45,0.46,24.94,LUCKNOW
2025-11-02,62.65,145.55,46.17,4.35,0.45,24.94,LUCKNOW
2025-11-03,92.13,215.13,41.88,6.71,0.45,24.83,LUCKNOW
2025-11-04,46.82,172.67,30.18,5.59,0.49,24.9,LUCKNOW
2025-11-05,48.68,182.67,30.1,6.87,0.68,24.88,LUCKNOW
2025-11-06,72.78,134.05,32.03,4.58,0.48,30.82,LUCKNOW
2025-11-07,14.19,25.69,32.58,5.07,0.77,25.52,LUCKNOW
2025-11-08,17.31,39.46,31.97,4.22,0.52,25.17,LUCKNOW
2025-11-09,16.85,54.4,31.98,6.82,0.51,25.58,LUCKNOW
2025-11-10,56.44,106.6,45.03,7.8,1.09,23.6,LUCKNOW
2025-11-11,99.42,173.64,40.93,5.35,0.37,25.6,LUCKNOW
2025-11-12,125.94,225.74,41.39,9.02,0.55,25.2,LUCKNOW
2025-12-01,103.93,191.42,36.2,10.81,0.44,24.36,LUCKNOW
2025-12-02,86.47,132.82,52.96,3.92,0.49,24.88,LUCKNOW
2025-12-03,59.76,153.93,41.92,4.27,0.53,24.87,LUCKNOW
2025-12-04,47.29,150.51,30.13,4.79,0.48,24.88,LUCKNOW
2025-12-05,53.72,182.72,30.29,6.69,0.48,25.28,LUCKNOW
2025-12-06,66.97,133.04,32.07,7.72,0.64,30.35,LUCKNOW
2025-12-07,19.6,61.04,31.8,5.36,0.52,25.3,LUCKNOW
2025-12-08,13.9,34.82,31.47,3.1,0.43,23.85,LUCKNOW
2025-12-09,15.3,61.13,31.88,10.25,0.54,25.11,LUCKNOW
2025-12-10,67.43,124.92,46.41,8.69,1.08,25.6,LUCKNOW
2025-12-11,119.95,178.37,43.41,5.2,0.51,25.53,LUCKNOW
2025-12-12,168.6,262.03,42.94,10.8,0.55,25.5,LUCKNOW
2026-01-01,100.65,179.35,22.2,5.96,0.98,25.5,LUCKNOW
2026-01-02,93.09,302.95,24.52,7.85,0.83,25.4,LUCKNOW
2026-02-01,106.48,196.85,27.88,5.33,0.99,25.4,LUCKNOW
2026-02-02,72.48,281.59,23.69,8.6,0.91,25.63,LUCKNOW
2026-03-01,64.4,131.77,26.94,6.05,1.05,25.65,LUCKNOW
2026-03-02,68.84,123.75,25.35,8.6,0.79,25.41,LUCKNOW
2026-04-01,119.29,225.8,28.15,8.67,1.09,25.55,LUCKNOW
2026-04-02,58.19,106.06,30.69,5.65,0.82,22.28,LUCKNOW
2026-05-01,102.63,178.31,27.67,6.31,0.91,24.61,LUCKNOW
2026-05-02,66.73,118.22,26.88,7.54,0.96,22.33,LUCKNOW
2026-06-01,88.1,142.84,26.8,7.05,0.98,25.57,LUCKNOW
2026-06-02,63.65,115.63,32.1,7.6,0.94,22.46,LUCKNOW
2026-07-01,96.27,152.74,26.93,6.35,0.97,25.54,LUCKNOW
2026-07-02,66.99,119.02,32.24,8.57,0.91,22.29,LUCKNOW
2026-08-01,125.49,168.09,26.99,6.03,0.96,25.55,LUCKNOW
2026-08-02,68.29,121.36,32.24,9.59,0.98,22.38,LUCKNOW
2026-09-01,133.02,180.04,26.93,7.38,0.98,25.46,LUCKNOW
2026-09-02,95.81,156.76,34.48,9.63,0.86,22.34,LUCKNOW
2026-10-01,164.97,224.14,28.98,7.77,1.01,25.23,LUCKNOW
2026-10-02,109.68,176.85,34.18,8.75,0.96,22.29,LUCKNOW
2026-11-01,143.87,182.44,28.75,6.36,0.97,25.17,LUCKNOW
2026-11-02,77.0,182.34,34.68,8.51,0.81,23.45,LUCKNOW
2026-12-01,148.12,184.62,27.65,7.66,1.02,25.4,LUCKNOW
2026-12-02,57.05,128.2,35.19,7.89,0.88,22.35,LUCKNOW
2025-01-01,61.86,177.27,12.56,28.98,0.69,126.05,MUMBAI
2025-01-02,53.62,139.11,5.86,40.67,0.6,14.52278350515464,MUMBAI
2025-01-03,51.13,95.54,6.3,4.57,0.15,4.59,MUMBAI
2025-01-04,46.11,76.45,133.9,4.67,0.04,1.19,MUMBAI
2025-01-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-01-06,41.936086956521734,68.61,11.8,7.07,0.03,1.0,MUMBAI
2025-01-07,17.81,40.61,15.15,7.11,0.0,14.52278350515464,MUMBAI
2025-01-08,21.57,49.29,16.74,7.26,0.03,10.99,MUMBAI
2025-01-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-01-10,23.98,39.54,12.61,7.68,0.38,15.08,MUMBAI
2025-01-11,16.24,32.47,7.98,7.72,0.37,14.71,MUMBAI
2025-01-12,24.52,59.17,43.26,13.45,0.25,9.92,MUMBAI
2025-02-01,56.89,163.9,12.78,28.85,0.68,14.52278350515464,MUMBAI
2025-02-02,55.99,151.47,5.87,40.68,0.6,87.15,MUMBAI
2025-02-03,51.93,94.76,6.53,4.61,0.15,4.58,MUMBAI
2025-02-04,54.98,100.55969924812031,22.573233082706764,6.14,0.15,4.55,MUMBAI
2025-02-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-02-06,35.88,67.73,11.61,7.07,0.03,1.0,MUMBAI
2025-02-07,17.66,44.24,15.55,7.07,0.0,14.52278350515464,MUMBAI
2025-02-08,16.85,50.38,14.01,7.28,0.03,54.24,MUMBAI
2025-02-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-02-10,19.32,31.39,11.23,7.67,0.38,15.01,MUMBAI
2025-02-11,16.85,33.71,9.77,7.58,0.38,15.1,MUMBAI
2025-02-12,18.77,62.58,44.54,13.52,0.25,10.06,MUMBAI
2025-03-01,54.41,149.19,14.13,28.92,0.66,14.52278350515464,MUMBAI
2025-03-02,56.78,144.45,6.07,42.92,0.6,14.52278350515464,MUMBAI
2025-03-03,53.04,102.73,6.56,4.59,0.15,4.59,MUMBAI
2025-03-04,48.13,100.55969924812031,22.573233082706764,6.25,0.15,4.56,MUMBAI
2025-03-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-03-06,36.47,69.13,11.32,7.09,0.03,1.0,MUMBAI
2025-03-07,16.79,33.76,14.34,7.14,0.0,14.52278350515464,MUMBAI
2025-03-08,18.31,60.98,15.97,7.27,0.03,10.99,MUMBAI
2025-03-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-03-10,26.0,44.3,11.05,7.66,0.36,14.29,MUMBAI
2025-03-11,18.08,36.17,9.25,7.59,0.37,14.61,MUMBAI
2025-03-12,18.86,82.7,43.4,13.54,0.24,9.72,MUMBAI
2025-04-01,62.84,208.41,26.81,29.7,0.7,14.52278350515464,MUMBAI
2025-04-02,53.99,139.6,6.29,44.43,0.6,14.52278350515464,MUMBAI
2025-04-03,53.85,99.47,6.75,4.62,0.15,4.59,MUMBAI
2025-04-04,46.1,100.55969924812031,22.573233082706764,7.06,0.15,4.56,MUMBAI
2025-04-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-04-06,37.06,84.37,12.57,7.09,0.03,1.0,MUMBAI
2025-04-07,17.26,42.94,15.2,7.16,0.0,14.52278350515464,MUMBAI
2025-04-08,19.46,59.43,15.74,7.27,0.03,11.07,MUMBAI
2025-04-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-04-10,30.53,44.63,11.88,7.66,0.35,14.15,MUMBAI
2025-04-11,37.86,75.72,8.17,7.66,0.35,14.13,MUMBAI
2025-04-12,16.57,95.24,42.5,13.59,0.24,9.65,MUMBAI
2025-05-01,74.04,149.65,36.76,27.95,0.76,14.52278350515464,MUMBAI
2025-05-02,51.48,138.43,6.2,43.11,0.6,14.52278350515464,MUMBAI
2025-05-03,50.55,96.66,7.07,4.62,0.15,4.58,MUMBAI
2025-05-04,51.35,100.55969924812031,22.573233082706764,8.44,0.15,4.56,MUMBAI
2025-05-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-05-06,43.46,106.87,13.71,7.1,0.03,1.0,MUMBAI
2025-05-07,19.7,52.59,15.22,7.17,0.0,14.52278350515464,MUMBAI
2025-05-08,16.13,58.8,16.12,7.27,0.03,11.75,MUMBAI
2025-05-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-05-10,31.0,41.0,10.49,7.72,0.36,14.33,MUMBAI
2025-05-11,32.37,64.73,7.33,7.66,0.32,12.91,MUMBAI
2025-05-12,16.26,94.21,43.56,13.6,0.24,9.75,MUMBAI
2025-06-01,55.73,141.91,24.97,28.46,0.76,14.52278350515464,MUMBAI
2025-06-02,60.43,162.13,6.29,46.57,0.6,14.52278350515464,MUMBAI
2025-06-03,52.89,100.01,7.83,4.67,0.15,4.59,MUMBAI
2025-06-04,45.87,100.55969924812031,22.573233082706764,8.17,0.15,4.56,MUMBAI
2025-06-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-06-06,43.56,101.15,13.29,7.07,0.03,1.0,MUMBAI
2025-06-07,20.94,63.34,14.93,7.18,0.0,14.52278350515464,MUMBAI
2025-06-08,19.7,75.98,17.45,7.27,0.03,14.52278350515464,MUMBAI
2025-06-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-06-10,29.92,46.16,11.14,7.72,0.35,13.97,MUMBAI
2025-06-11,41.68,83.36,7.36,7.65,0.32,12.89,MUMBAI
2025-06-12,28.17,130.31,42.26,13.57,0.25,9.99,MUMBAI
2025-07-01,65.07,172.74,25.92,29.15,0.76,14.52278350515464,MUMBAI
2025-07-02,69.17,189.44,7.1,56.21,0.6,14.52278350515464,MUMBAI
2025-07-03,64.42,107.78,8.91,4.74,0.15,4.47,MUMBAI
2025-07-04,49.64,100.55969924812031,22.573233082706764,9.48,0.15,4.56,MUMBAI
2025-07-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-07-06,39.57,64.32,13.51,6.99,0.03,1.0,MUMBAI
2025-07-07,19.1,59.48,15.02,7.17,0.0,14.52278350515464,MUMBAI
2025-07-08,21.04,40.13,16.42,7.3,0.03,14.52278350515464,MUMBAI
2025-07-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-07-10,34.36,91.76,14.16,7.64,0.35,14.21,MUMBAI
2025-07-11,42.68,85.35,7.38,7.7,0.3,12.11,MUMBAI
2025-07-12,21.43,111.44,38.58,13.58,0.25,10.17,MUMBAI
2025-08-01,62.43,152.9,72.89,29.0,0.76,14.52278350515464,MUMBAI
2025-08-02,72.84,186.34,7.44,59.57,0.6,14.52278350515464,MUMBAI
2025-08-03,58.66,88.35,7.86,4.65,0.15,4.55,MUMBAI
2025-08-04,53.5,100.55969924812031,22.573233082706764,7.64,0.15,4.55,MUMBAI
2025-08-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-08-06,39.87,65.73,12.91,7.01,0.03,1.0,MUMBAI
2025-08-07,20.95,51.71,15.21,7.19,0.0,14.52278350515464,MUMBAI
2025-08-08,30.94,47.93,15.59,7.34,0.03,14.52278350515464,MUMBAI
2025-08-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-08-10,41.936086956521734,100.97,12.65,7.67,0.34,13.74,MUMBAI
2025-08-11,32.59,65.15,6.46,7.67,0.26,10.6,MUMBAI
2025-08-12,22.36,114.55,50.85,13.29,0.26,10.31,MUMBAI
2025-09-01,60.23,137.09,15.51,29.91,0.61,14.52278350515464,MUMBAI
2025-09-02,66.44,183.33,7.56,61.95,0.6,14.52278350515464,MUMBAI
2025-09-03,52.54,73.68,6.65,4.61,0.15,4.59,MUMBAI
2025-09-04,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-09-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-09-06,38.53,66.5,12.18,7.0,0.03,1.0,MUMBAI
2025-09-07,23.97,66.16,16.8,7.18,0.0,14.52278350515464,MUMBAI
2025-09-08,26.62,59.4,13.74,7.36,0.03,14.52278350515464,MUMBAI
2025-09-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-09-10,76.39,110.56,13.03,7.65,0.32,12.83,MUMBAI
2025-09-11,25.93,51.85,6.47,7.72,0.25,10.21,MUMBAI
2025-09-12,19.59,105.31,58.01,13.49,0.22,8.79,MUMBAI
2025-10-01,66.42,136.32,15.48,30.74,0.62,14.52278350515464,MUMBAI
2025-10-02,58.12,102.34,6.11,53.32,0.6,124.29,MUMBAI
2025-10-03,65.38,91.22,7.09,4.65,0.15,4.58,MUMBAI
2025-10-04,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-10-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-10-06,36.81,50.38,13.69,7.02,0.03,1.0,MUMBAI
2025-10-07,23.96,67.92,16.61,7.18,0.0,14.52278350515464,MUMBAI
2025-10-08,19.88,61.41,10.64,7.43,0.03,14.52278350515464,MUMBAI
2025-10-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-10-10,96.98,143.89,13.8,7.65,0.3,11.86,MUMBAI
2025-10-11,52.65,105.3,6.95,7.71,0.25,9.89,MUMBAI
2025-10-12,50.29,207.63,92.3,12.8,0.2,7.84,MUMBAI
2025-11-01,71.7,119.27,17.52,30.41,0.24892086330935248,14.52278350515464,MUMBAI
2025-11-02,60.46,130.93,11.68,63.67,0.47,110.11,MUMBAI
2025-11-03,74.6,121.73,32.49,4.78,0.14,4.58,MUMBAI
2025-11-04,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-11-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-11-06,17.21,81.6,14.48,7.09,0.03,1.0,MUMBAI
2025-11-07,22.63,50.04,16.83,7.18,0.0,14.52278350515464,MUMBAI
2025-11-08,17.17,65.95,10.13,7.44,0.03,14.52278350515464,MUMBAI
2025-11-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-11-10,38.12,93.6,15.78,7.7,0.29,11.65,MUMBAI
2025-11-11,57.74,115.63,6.84,7.7,0.26,10.5,MUMBAI
2025-11-12,83.7,242.91,81.17,13.28,0.2,8.18,MUMBAI
2025-12-01,63.38,113.71,12.51,30.7,0.62,14.52278350515464,MUMBAI
2025-12-02,59.85,128.6,14.29,37.61,0.11,3.73,MUMBAI
2025-12-03,70.21,188.59,86.23,4.74,0.15,4.58,MUMBAI
2025-12-04,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-12-05,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-12-06,15.31,94.46,14.62,7.1,0.03,1.09,MUMBAI
2025-12-07,21.12,41.55,16.92,7.18,0.0,14.52278350515464,MUMBAI
2025-12-08,16.04,57.38,9.65,7.44,0.03,14.52278350515464,MUMBAI
2025-12-09,41.936086956521734,100.55969924812031,22.573233082706764,13.273142857142858,0.24892086330935248,14.52278350515464,MUMBAI
2025-12-10,40.2,64.69,16.2,7.72,0.29,11.39,MUMBAI
2025-12-11,43.99,87.97,5.68,7.81,0.24,9.58,MUMBAI
2025-12-12,76.28,122.05,3.31,12.98,0.09,8.71,MUMBAI
2026-01-01,43.31,154.83,53.16,1.07,0.33,13.06,MUMBAI
2026-01-02,60.08,150.21,28.83,1.46,0.3,13.09,MUMBAI
2026-02-01,26.92,83.84,17.87,1.25,0.33,13.13,MUMBAI
2026-02-02,64.01,160.02,28.7,1.48,0.28,12.87,MUMBAI
2026-03-01,37.15,114.34,17.46,1.09,0.31,12.39,MUMBAI
2026-03-02,62.73,156.84,28.7,2.58,0.26,12.28,MUMBAI
2026-04-01,41.67,128.06,17.31,1.25,0.32,12.81,MUMBAI
2026-04-02,54.65,136.66,29.43,5.46,0.25,12.07,MUMBAI
2026-05-01,26.61,81.48,16.97,1.1,0.28,11.28,MUMBAI
2026-05-02,34.02,85.05,27.25,3.84,0.24,9.25,MUMBAI
2026-06-01,25.7,79.1,17.87,1.2,0.28,11.37,MUMBAI
2026-06-02,53.8,139.87,30.11,12.3,0.23,9.42,MUMBAI
