station,date,to_date,pm25,pm10,no2,so2,co,ozone
HYDERABAD_PATENCHERU,,31-03-2025 00:00,72.38,135.58,9.95,11.18,0.65,61.48
HYDERABAD_PATENCHERU,,01-04-2025 00:00,49.0,95.13,8.8,6.99,0.56,49.34
HYDERABAD_PATENCHERU,,14-04-2025 00:00,53.21,146.76,13.8,20.01,0.79,40.07
HYDERABAD_PATENCHERU,,15-04-2025 00:00,27.31,78.97,7.85,11.11,0.4,55.9
HYDERABAD_PATENCHERU,,16-04-2025 00:00,34.29,79.06,10.63,11.83,0.47,52.59
HYDERABAD_PATENCHERU,,17-04-2025 00:00,37.59,73.49,11.17,10.17,0.47,50.13
HYDERABAD_PATENCHERU,,18-04-2025 00:00,37.03,72.24,9.09,10.17,0.48,53.25
HYDERABAD_PATENCHERU,,19-04-2025 00:00,45.53,100.76,11.43,10.45,0.63,43.26
HYDERABAD_PATENCHERU,,20-04-2025 00:00,39.29,77.53,10.04,11.56,0.54,48.22
HYDERABAD_PATENCHERU,,21-04-2025 00:00,46.06,99.94,9.78,11.32,0.5,50.11
HYDERABAD_PATENCHERU,,22-04-2025 00:00,42.34,87.01,9.66,9.83,0.52,55.7
HYDERABAD_PATENCHERU,,23-04-2025 00:00,49.05,103.58,11.39,12.69,0.54,47.48
HYDERABAD_PATENCHERU,,24-04-2025 00:00,49.29,110.35,9.29,13.3,0.46,49.57
HYDERABAD_PATENCHERU,,25-04-2025 00:00,44.39,99.95,8.76,11.25,0.45,57.52
HYDERABAD_PATENCHERU,,26-04-2025 00:00,42.5,96.92,8.13,10.27,0.41,56.79
HYDERABAD_PATENCHERU,,27-04-2025 00:00,41.64,85.0,9.59,10.29,0.51,55.99
HYDERABAD_PATENCHERU,,28-04-2025 00:00,35.64,76.2,9.53,13.05,0.52,38.14
HYDERABAD_PATENCHERU,,29-04-2025 00:00,34.38,67.46,5.19,11.17,0.35,53.33
HYDERABAD_PATENCHERU,,30-04-2025 00:00,30.64,67.31,8.21,11.77,0.42,48.37
HYDERABAD_PATENCHERU,,01-05-2025 00:00,34.0,100.54,8.66,11.44,0.43,51.75
HYDERABAD_PATENCHERU,,14-05-2025 00:00,38.92,68.21,10.04,10.55,0.55,62.82
HYDERABAD_PATENCHERU,,15-05-2025 00:00,31.05,50.95,10.01,11.1,0.48,60.5
HYDERABAD_PATENCHERU,,16-05-2025 00:00,20.99,36.31,10.34,6.95,0.53,37.94
HYDERABAD_PATENCHERU,,17-05-2025 00:00,34.94,55.58,10.09,11.95,0.55,40.36
HYDERABAD_PATENCHERU,,18-05-2025 00:00,30.34,61.63,9.74,15.63,0.48,41.9
HYDERABAD_PATENCHERU,,19-05-2025 00:00,32.06,53.67,9.76,11.64,0.53,47.64
HYDERABAD_PATENCHERU,,20-05-2025 00:00,32.67,60.63,9.71,11.83,0.52,38.23
HYDERABAD_PATENCHERU,,21-05-2025 00:00,25.06,48.94,9.66,10.7,0.52,31.6
HYDERABAD_PATENCHERU,,22-05-2025 00:00,13.03,30.72,9.3,11.63,0.37,19.04
HYDERABAD_PATENCHERU,,23-05-2025 00:00,4.81,15.73,6.71,10.04,0.23,18.91
HYDERABAD_PATENCHERU,,24-05-2025 00:00,7.98,19.88,4.03,7.79,0.27,18.9
HYDERABAD_PATENCHERU,,25-05-2025 00:00,8.0,17.38,6.78,10.27,0.32,26.1
HYDERABAD_PATENCHERU,,26-05-2025 00:00,7.14,13.43,7.64,9.77,0.32,28.4
HYDERABAD_PATENCHERU,,27-05-2025 00:00,10.59,21.69,8.06,9.59,0.41,30.49
HYDERABAD_PATENCHERU,,28-05-2025 00:00,7.63,13.18,7.9,9.2,0.39,26.62
HYDERABAD_PATENCHERU,,29-05-2025 00:00,14.36,29.16,8.74,9.48,0.46,41.46
HYDERABAD_PATENCHERU,,30-05-2025 00:00,16.69,44.2,6.86,8.2,0.32,33.34
HYDERABAD_PATENCHERU,,31-05-2025 00:00,24.16,83.92,7.67,10.16,0.33,25.86
HYDERABAD_PATENCHERU,,01-06-2025 00:00,23.55,80.02,4.67,9.55,0.32,30.69
HYDERABAD_PATENCHERU,,14-06-2025 00:00,38.12,56.42,11.05,7.87,0.57,33.63
HYDERABAD_PATENCHERU,,15-06-2025 00:00,14.55,22.39,7.44,11.76,0.25,28.88
HYDERABAD_PATENCHERU,,16-06-2025 00:00,5.29,12.92,3.59,9.76,0.21,22.27
HYDERABAD_PATENCHERU,,17-06-2025 00:00,7.4,17.18,5.82,8.86,0.25,26.44
HYDERABAD_PATENCHERU,,18-06-2025 00:00,13.12,41.74,5.76,9.45,0.25,25.97
HYDERABAD_PATENCHERU,,19-06-2025 00:00,10.86,41.82,4.92,9.49,0.2,25.19
HYDERABAD_PATENCHERU,,20-06-2025 00:00,9.86,34.75,5.77,11.04,0.19,25.45
HYDERABAD_PATENCHERU,,21-06-2025 00:00,7.94,29.84,7.26,9.35,0.19,23.6
HYDERABAD_PATENCHERU,,22-06-2025 00:00,8.28,31.18,5.01,7.57,0.13,23.96
HYDERABAD_PATENCHERU,,23-06-2025 00:00,9.22,42.0,5.38,8.68,0.2,24.06
HYDERABAD_PATENCHERU,,24-06-2025 00:00,11.02,39.12,6.09,10.96,0.27,23.34
HYDERABAD_PATENCHERU,,25-06-2025 00:00,8.79,26.56,5.81,9.64,0.19,21.14
HYDERABAD_PATENCHERU,,26-06-2025 00:00,10.97,31.9,5.03,7.47,0.2,21.15
HYDERABAD_PATENCHERU,,27-06-2025 00:00,9.76,30.97,7.47,9.45,0.34,17.81
HYDERABAD_PATENCHERU,,28-06-2025 00:00,12.82,50.47,5.15,9.14,0.21,21.03
HYDERABAD_PATENCHERU,,29-06-2025 00:00,8.92,29.07,6.78,8.51,0.31,21.42
HYDERABAD_PATENCHERU,,30-06-2025 00:00,8.370000000000001,28.945,7.54,9.75,0.21,22.75
HYDERABAD_PATENCHERU,,01-07-2025 00:00,7.82,28.82,6.82,8.36,0.2,16.78
HYDERABAD_PATENCHERU,,14-07-2025 00:00,12.37,47.62,8.52,9.78,0.3,19.51
HYDERABAD_PATENCHERU,,15-07-2025 00:00,9.11,37.15,6.78,9.21,0.22,21.52
HYDERABAD_PATENCHERU,,16-07-2025 00:00,5.76,21.16,9.3,9.85,0.31,18.68
HYDERABAD_PATENCHERU,,17-07-2025 00:00,10.41,40.49,9.88,9.87,0.47,16.88
HYDERABAD_PATENCHERU,,18-07-2025 00:00,18.94,47.74,8.79,9.69,0.39,18.78
HYDERABAD_PATENCHERU,,19-07-2025 00:00,16.32,38.55,7.32,9.49,0.29,18.8
HYDERABAD_PATENCHERU,,20-07-2025 00:00,18.07,41.12,7.38,10.28,0.3,21.08
HYDERABAD_PATENCHERU,,21-07-2025 00:00,17.01,55.33,8.22,10.75,0.36,21.17
HYDERABAD_PATENCHERU,,22-07-2025 00:00,9.67,28.78,13.68,11.23,0.17,20.42
HYDERABAD_PATENCHERU,,23-07-2025 00:00,4.92,15.67,9.4,9.55,0.23,22.23
HYDERABAD_PATENCHERU,,24-07-2025 00:00,3.82,9.34,3.83,10.97,0.19,16.96
HYDERABAD_PATENCHERU,,25-07-2025 00:00,6.38,17.02,6.97,8.73,0.22,15.9
HYDERABAD_PATENCHERU,,26-07-2025 00:00,7.49,18.91,6.81,9.51,0.19,13.94
HYDERABAD_PATENCHERU,,27-07-2025 00:00,4.55,11.11,5.75,9.22,0.17,13.7
HYDERABAD_PATENCHERU,,28-07-2025 00:00,6.93,20.13,8.54,10.24,0.13,16.74
HYDERABAD_PATENCHERU,,29-07-2025 00:00,6.94,26.58,8.87,10.85,0.33,19.05
HYDERABAD_PATENCHERU,,30-07-2025 00:00,6.08,29.08,6.46,9.73,0.2,18.88
HYDERABAD_PATENCHERU,,31-07-2025 00:00,8.16,27.99,5.32,10.36,0.19,16.64
HYDERABAD_PATENCHERU,,01-08-2025 00:00,11.33,40.14,6.59,8.28,0.24,14.99
HYDERABAD_PATENCHERU,,14-08-2025 00:00,10.73,22.81,5.94,10.35,0.27,15.02
HYDERABAD_PATENCHERU,,15-08-2025 00:00,3.95,10.78,5.63,9.2,0.21,15.18
HYDERABAD_PATENCHERU,,16-08-2025 00:00,3.5,7.31,5.41,6.28,0.28,18.08
HYDERABAD_PATENCHERU,,17-08-2025 00:00,9.96,19.6,4.93,10.64,0.3,15.04
HYDERABAD_PATENCHERU,,18-08-2025 00:00,4.99,16.27,4.94,8.17,0.26,14.73
HYDERABAD_PATENCHERU,,19-08-2025 00:00,15.65,18.15,4.61,10.14,0.25,17.22
HYDERABAD_PATENCHERU,,20-08-2025 00:00,13.71,21.71,4.67,8.99,0.25,16.46
HYDERABAD_PATENCHERU,,21-08-2025 00:00,22.02,30.02,3.9,10.17,0.21,18.09
HYDERABAD_PATENCHERU,,22-08-2025 00:00,34.23,42.23,3.91,9.82,0.2,17.51
HYDERABAD_PATENCHERU,,23-08-2025 00:00,43.6,51.6,3.51,7.85,0.21,17.15
HYDERABAD_PATENCHERU,,24-08-2025 00:00,39.08,47.08,4.2,6.33,0.2,17.59
HYDERABAD_PATENCHERU,,25-08-2025 00:00,37.17,45.17,4.55,8.85,0.22,13.71
HYDERABAD_PATENCHERU,,26-08-2025 00:00,36.44,44.44,3.99,9.91,0.25,15.85
HYDERABAD_PATENCHERU,,27-08-2025 00:00,26.87,34.87,4.69,9.0,0.29,11.12
HYDERABAD_PATENCHERU,,28-08-2025 00:00,12.22,20.22,4.67,7.42,0.27,9.62
HYDERABAD_PATENCHERU,,29-08-2025 00:00,29.15,37.15,5.05,9.47,0.29,16.36
HYDERABAD_PATENCHERU,,30-08-2025 00:00,29.56,37.56,3.64,8.5,0.22,17.61
HYDERABAD_PATENCHERU,,31-08-2025 00:00,32.04,40.04,7.82,10.82,0.41,15.03
HYDERABAD_PATENCHERU,,01-09-2025 00:00,30.85,38.85,3.89,9.24,0.17,13.57
HYDERABAD_PATENCHERU,,14-09-2025 00:00,40.76,48.76,6.74,10.99,0.35,21.02
HYDERABAD_PATENCHERU,,15-09-2025 00:00,42.14,50.14,4.71,10.21,0.29,21.25
HYDERABAD_PATENCHERU,,16-09-2025 00:00,25.43,33.43,5.05,9.15,0.31,23.03
HYDERABAD_PATENCHERU,,17-09-2025 00:00,34.27,42.69,5.06,10.8,0.31,22.22
HYDERABAD_PATENCHERU,,18-09-2025 00:00,39.71,47.71,5.91,9.0,0.37,28.19
HYDERABAD_PATENCHERU,,19-09-2025 00:00,31.57,39.57,6.04,7.75,0.37,21.81
HYDERABAD_PATENCHERU,,20-09-2025 00:00,39.88,48.44,5.97,9.48,0.36,19.02
HYDERABAD_PATENCHERU,,21-09-2025 00:00,49.07,57.07,5.08,10.05,0.31,22.74
HYDERABAD_PATENCHERU,,22-09-2025 00:00,40.97,48.97,5.26,9.12,0.32,26.68
HYDERABAD_PATENCHERU,,23-09-2025 00:00,32.47,40.47,4.36,9.75,0.26,28.73
HYDERABAD_PATENCHERU,,24-09-2025 00:00,36.69,44.69,4.56,11.51,0.27,24.71
HYDERABAD_PATENCHERU,,25-09-2025 00:00,56.67,65.67,5.32,10.42,0.33,21.04
HYDERABAD_PATENCHERU,,26-09-2025 00:00,45.98,53.98,5.02,10.93,0.31,22.23
HYDERABAD_PATENCHERU,,27-09-2025 00:00,37.61,45.61,4.74,9.43,0.3,23.78
HYDERABAD_PATENCHERU,,28-09-2025 00:00,24.4,32.4,3.89,10.01,0.24,21.82
HYDERABAD_PATENCHERU,,29-09-2025 00:00,26.19,34.19,3.76,8.11,0.23,22.65
HYDERABAD_PATENCHERU,,30-09-2025 00:00,41.14,49.14,4.26,9.85,0.25,26.29
HYDERABAD_PATENCHERU,,01-10-2025 00:00,37.71,45.71,3.95,9.35,0.24,18.36
HYDERABAD_PATENCHERU,,14-10-2025 00:00,72.07,151.48,7.97,12.23,0.48,27.26
HYDERABAD_PATENCHERU,,15-10-2025 00:00,36.82,72.76,7.79,7.34,0.48,24.06
HYDERABAD_PATENCHERU,,16-10-2025 00:00,24.4,53.41,6.12,5.43,0.37,20.63
HYDERABAD_PATENCHERU,,17-10-2025 00:00,36.95,80.91,7.76,7.26,0.47,32.46
HYDERABAD_PATENCHERU,,18-10-2025 00:00,59.31,123.76,9.37,8.86,0.52,29.38
HYDERABAD_PATENCHERU,,19-10-2025 00:00,75.85,140.67,8.99,10.34,0.55,32.91
HYDERABAD_PATENCHERU,,20-10-2025 00:00,76.95,129.15,8.18,8.83,0.5,40.96
HYDERABAD_PATENCHERU,,21-10-2025 00:00,18.85,64.41,6.04,10.6,0.35,19.94
HYDERABAD_PATENCHERU,,22-10-2025 00:00,28.08,63.37,5.02,7.03,0.3,14.53
HYDERABAD_PATENCHERU,,23-10-2025 00:00,20.47,43.51,5.8,5.81,0.35,19.09
HYDERABAD_PATENCHERU,,24-10-2025 00:00,9.28,23.05,5.86,5.13,0.36,17.62
HYDERABAD_PATENCHERU,,25-10-2025 00:00,10.98,23.95,5.87,6.09,0.37,15.08
HYDERABAD_PATENCHERU,,26-10-2025 00:00,18.08,33.03,8.5,5.58,0.51,13.09
HYDERABAD_PATENCHERU,,27-10-2025 00:00,15.62,15.33,6.96,6.38,0.42,23.68
HYDERABAD_PATENCHERU,,28-10-2025 00:00,21.7,58.7,6.49,4.48,0.4,29.16
HYDERABAD_PATENCHERU,,29-10-2025 00:00,11.34,23.87,5.2,5.65,0.29,15.91
HYDERABAD_PATENCHERU,,30-10-2025 00:00,11.45,20.71,5.11,5.52,0.31,19.48
HYDERABAD_PATENCHERU,,31-10-2025 00:00,14.59,34.33,4.68,4.77,0.28,26.55
HYDERABAD_PATENCHERU,,01-11-2025 00:00,13.39,36.98,3.87,4.0,0.24,19.03
HYDERABAD_PATENCHERU,,14-11-2025 00:00,68.37,148.67,10.17,13.69,0.62,43.57
HYDERABAD_PATENCHERU,,15-11-2025 00:00,69.67,155.13,11.76,11.69,0.72,47.16
HYDERABAD_PATENCHERU,,16-11-2025 00:00,66.64,159.1,12.02,21.53,0.73,38.37
HYDERABAD_PATENCHERU,,17-11-2025 00:00,71.56,152.69,9.98,29.8,0.6,47.42
HYDERABAD_PATENCHERU,,18-11-2025 00:00,73.95,157.05,10.94,32.78,0.66,49.52
HYDERABAD_PATENCHERU,,19-11-2025 00:00,78.13,144.86,10.67,17.68,0.66,43.62
HYDERABAD_PATENCHERU,,20-11-2025 00:00,79.1,138.44,14.1,13.47,0.75,42.07
HYDERABAD_PATENCHERU,,21-11-2025 00:00,70.67,138.46,12.16,13.09,0.74,37.67
HYDERABAD_PATENCHERU,,22-11-2025 00:00,53.72,92.24,11.29,7.45,0.69,29.42
HYDERABAD_PATENCHERU,,23-11-2025 00:00,54.49,96.67,12.39,5.48,0.76,33.83
HYDERABAD_PATENCHERU,,24-11-2025 00:00,48.86,88.28,11.93,4.72,0.73,33.6
HYDERABAD_PATENCHERU,,25-11-2025 00:00,43.56,80.32,10.68,5.85,0.65,31.3
HYDERABAD_PATENCHERU,,26-11-2025 00:00,67.81,101.86,12.7,5.86,0.79,34.34
HYDERABAD_PATENCHERU,,27-11-2025 00:00,79.14,130.71,13.91,6.17,0.85,40.33
HYDERABAD_PATENCHERU,,28-11-2025 00:00,79.15,143.95,10.17,7.85,0.61,31.86
HYDERABAD_PATENCHERU,,29-11-2025 00:00,77.67,153.76,11.82,15.73,0.72,45.61
HYDERABAD_PATENCHERU,,30-11-2025 00:00,75.76,145.21,12.13,15.89,0.74,39.57
HYDERABAD_PATENCHERU,,01-12-2025 00:00,67.67,127.67,11.56,11.37,0.7,38.86
HYDERABAD_PATENCHERU,,14-12-2025 00:00,52.34,105.2,13.7,9.62,0.83,26.54
HYDERABAD_PATENCHERU,,15-12-2025 00:00,55.73,103.31,13.93,10.72,0.85,26.77
HYDERABAD_PATENCHERU,,16-12-2025 00:00,62.27,115.98,14.53,8.54,0.88,33.72
HYDERABAD_PATENCHERU,,17-12-2025 00:00,62.25,106.62,14.37,8.99,0.88,30.28
HYDERABAD_PATENCHERU,,18-12-2025 00:00,72.02,138.64,16.7,8.46,1.01,28.83
HYDERABAD_PATENCHERU,,19-12-2025 00:00,58.34,128.57,14.21,11.74,0.86,16.14
HYDERABAD_PATENCHERU,,20-12-2025 00:00,48.73,105.41,12.22,12.41,0.73,17.9
HYDERABAD_PATENCHERU,,21-12-2025 00:00,56.71,118.98,13.05,9.0,0.79,27.8
HYDERABAD_PATENCHERU,,22-12-2025 00:00,64.32,113.59,14.78,4.65,0.9,28.23
HYDERABAD_PATENCHERU,,23-12-2025 00:00,66.34,129.99,18.03,6.35,1.09,24.48
HYDERABAD_PATENCHERU,,24-12-2025 00:00,66.39,127.53,17.08,8.56,1.04,19.82
HYDERABAD_PATENCHERU,,25-12-2025 00:00,70.91,126.27,16.14,9.01,0.98,32.76
HYDERABAD_PATENCHERU,,26-12-2025 00:00,65.14,114.18,13.55,9.32,0.82,28.79
HYDERABAD_PATENCHERU,,27-12-2025 00:00,60.24,113.94,14.69,6.35,0.89,26.23
HYDERABAD_PATENCHERU,,28-12-2025 00:00,69.65,113.86,16.18,6.11,0.99,35.58
HYDERABAD_PATENCHERU,,29-12-2025 00:00,68.74,115.16,15.8,7.01,0.96,35.65
HYDERABAD_PATENCHERU,,30-12-2025 00:00,61.27,101.59,15.53,5.39,0.95,38.25
HYDERABAD_PATENCHERU,,31-12-2025 00:00,70.7,141.1,21.91,5.29,1.35,36.08
HYDERABAD_PATENCHERU,,01-01-2026 00:00,62.88,108.93,15.39,3.21,0.94,32.01
HYDERABAD_PATENCHERU,,14-01-2026 00:00,38.78,72.9,50.55,8.03,2.27,47.75
HYDERABAD_PATENCHERU,,15-01-2026 00:00,53.41,91.59,31.27,5.37,1.66,31.18
HYDERABAD_PATENCHERU,,16-01-2026 00:00,52.71,81.27,38.6,6.19,2.21,33.04
HYDERABAD_PATENCHERU,,17-01-2026 00:00,51.09,83.23,27.25,8.15,1.21,27.03
HYDERABAD_PATENCHERU,,18-01-2026 00:00,46.89,90.85,37.43,9.63,2.11,22.52
HYDERABAD_PATENCHERU,,19-01-2026 00:00,39.27,76.34,23.86,4.49,1.28,23.7
HYDERABAD_PATENCHERU,,20-01-2026 00:00,32.64,57.79,29.57,5.55,1.39,34.75
HYDERABAD_PATENCHERU,,21-01-2026 00:00,36.02,63.77,28.99,4.84,1.63,32.89
HYDERABAD_PATENCHERU,,22-01-2026 00:00,44.55,71.84,21.01,4.86,1.06,36.12
HYDERABAD_PATENCHERU,,23-01-2026 00:00,39.37,63.37,24.56,5.65,1.11,38.84
HYDERABAD_PATENCHERU,,24-01-2026 00:00,41.38,67.78,36.28,6.16,1.58,41.82
HYDERABAD_PATENCHERU,,25-01-2026 00:00,47.7,75.67,26.61,5.74,0.83,42.94
HYDERABAD_PATENCHERU,,26-01-2026 00:00,50.46,81.81,7.33,6.84,0.59,38.11
HYDERABAD_PATENCHERU,,27-01-2026 00:00,41.49,64.59,9.84,5.73,0.49,50.8
HYDERABAD_PATENCHERU,,28-01-2026 00:00,38.07,64.84,8.38,5.99,0.51,43.13
HYDERABAD_PATENCHERU,,29-01-2026 00:00,41.99,74.4,7.1,5.6,0.48,36.09
HYDERABAD_PATENCHERU,,30-01-2026 00:00,51.56,86.6,4.77,2.65,0.17,24.08
HYDERABAD_PATENCHERU,,31-01-2026 00:00,63.16,110.11,5.59,7.02,0.53,27.75
HYDERABAD_PATENCHERU,,01-02-2026 00:00,70.61,97.58,7.01,5.74,0.39,36.1
HYDERABAD_PATENCHERU,,14-02-2026 00:00,43.37,82.49,7.17,7.39,0.63,38.29
HYDERABAD_PATENCHERU,,15-02-2026 00:00,48.28,92.12,6.49,11.48,0.98,32.78
HYDERABAD_PATENCHERU,,16-02-2026 00:00,55.12,101.98,5.58,11.22,0.96,29.15
HYDERABAD_PATENCHERU,,17-02-2026 00:00,55.49,90.88,7.97,10.29,0.87,41.74
HYDERABAD_PATENCHERU,,17-02-2026 00:00,55.0,89.0,7.4,11.1,0.97,38.4
HYDERABAD_SOMAJIGUDA_,2025-01-01,02-01-2025 00:00,42.17,75.66,5.94,22.23,0.93,30.57
HYDERABAD_SOMAJIGUDA_,2025-01-02,02-02-2025 00:00,39.02,80.92,20.84,22.35,0.83,25.79
HYDERABAD_SOMAJIGUDA_,2025-01-03,02-03-2025 00:00,41.6,76.0,15.76,23.3,0.74,26.96
HYDERABAD_SOMAJIGUDA_,2025-01-04,02-04-2025 00:00,42.26,74.93,14.4,6.86,0.67,11.08
HYDERABAD_SOMAJIGUDA_,2025-01-05,02-05-2025 00:00,44.92,76.99,12.14,9.11,0.68,13.67
HYDERABAD_SOMAJIGUDA_,2025-01-06,02-06-2025 00:00,58.5,94.46,11.74,8.59,0.65,11.21
HYDERABAD_SOMAJIGUDA_,2025-01-07,02-07-2025 00:00,39.39,83.1,13.28,30.75,0.75,28.75
HYDERABAD_SOMAJIGUDA_,2025-01-08,02-08-2025 00:00,61.79,99.24,19.54,29.01,0.59,17.45
HYDERABAD_SOMAJIGUDA_,2025-01-09,02-09-2025 00:00,50.02,89.7,16.47,16.01,0.55,19.41
HYDERABAD_SOMAJIGUDA_,2025-01-10,02-10-2025 00:00,44.78,98.05000000000001,15.07,14.175,0.69,15.395
HYDERABAD_SOMAJIGUDA_,2025-01-11,02-11-2025 00:00,39.54,106.4,13.67,12.34,0.83,11.38
HYDERABAD_SOMAJIGUDA_,2025-01-12,02-12-2025 00:00,14.69,78.32,14.39,14.64,0.6,26.48
HYDERABAD_SOMAJIGUDA_,2025-02-01,03-01-2025 00:00,38.76,72.93,5.96,22.0,0.97,27.16
HYDERABAD_SOMAJIGUDA_,2025-02-02,03-02-2025 00:00,40.09,76.56,18.67,22.73,0.83,27.78
HYDERABAD_SOMAJIGUDA_,2025-02-03,03-03-2025 00:00,37.45,71.31,18.69,23.48,0.82,23.33
HYDERABAD_SOMAJIGUDA_,2025-02-04,03-04-2025 00:00,56.06,92.49,5.16,5.93,0.66,11.08
HYDERABAD_SOMAJIGUDA_,2025-02-05,03-05-2025 00:00,59.12,85.66,12.78,8.14,0.7,21.97
HYDERABAD_SOMAJIGUDA_,2025-02-06,03-06-2025 00:00,48.7,88.63,11.13,8.92,0.65,11.41
HYDERABAD_SOMAJIGUDA_,2025-02-07,03-07-2025 00:00,44.09,84.76,12.5,23.94,0.75,24.88
HYDERABAD_SOMAJIGUDA_,2025-02-08,03-08-2025 00:00,72.78,102.38,21.83,30.32,0.83,17.08
HYDERABAD_SOMAJIGUDA_,2025-02-09,03-09-2025 00:00,56.81,92.79,15.99,16.87,0.53,21.19
HYDERABAD_SOMAJIGUDA_,2025-02-10,03-10-2025 00:00,50.795,85.51,14.26,14.315000000000001,0.43000000000000005,23.39
HYDERABAD_SOMAJIGUDA_,2025-02-11,03-11-2025 00:00,44.78,78.23,12.53,11.76,0.33,25.59
HYDERABAD_SOMAJIGUDA_,2025-02-12,03-12-2025 00:00,23.63,98.23,10.63,14.04,0.65,26.06
HYDERABAD_SOMAJIGUDA_,2025-03-01,04-01-2025 00:00,38.02,72.45,5.95,23.2,0.91,31.59
HYDERABAD_SOMAJIGUDA_,2025-03-02,04-02-2025 00:00,38.5,72.7,22.19,23.06,0.79,25.12
HYDERABAD_SOMAJIGUDA_,2025-03-03,04-03-2025 00:00,44.5,74.87,33.67,23.07,1.2,18.7
HYDERABAD_SOMAJIGUDA_,2025-03-04,04-04-2025 00:00,36.97,74.58,5.95,5.42,0.75,11.08
HYDERABAD_SOMAJIGUDA_,2025-03-05,04-05-2025 00:00,44.19,73.88,13.2,9.38,0.71,28.7
HYDERABAD_SOMAJIGUDA_,2025-03-06,04-06-2025 00:00,55.1,92.23,12.12,8.59,0.83,12.06
HYDERABAD_SOMAJIGUDA_,2025-03-07,04-07-2025 00:00,46.59,72.71,10.86,18.83,0.69,27.46
HYDERABAD_SOMAJIGUDA_,2025-03-08,04-08-2025 00:00,66.42,101.74,21.92,29.48,0.86,18.44
HYDERABAD_SOMAJIGUDA_,2025-03-09,04-09-2025 00:00,62.95,92.43,19.22,17.57,0.62,20.83
HYDERABAD_SOMAJIGUDA_,2025-03-10,04-10-2025 00:00,55.585,97.26,15.44,19.835,0.585,26.71
HYDERABAD_SOMAJIGUDA_,2025-03-11,04-11-2025 00:00,48.22,102.09,11.66,22.1,0.55,32.59
HYDERABAD_SOMAJIGUDA_,2025-03-12,04-12-2025 00:00,25.93,102.12,7.63,13.49,0.57,28.13
HYDERABAD_SOMAJIGUDA_,2025-04-01,05-01-2025 00:00,45.08,75.64,13.3,24.19,0.82,35.98
HYDERABAD_SOMAJIGUDA_,2025-04-02,05-02-2025 00:00,41.49,73.78,24.35,23.24,0.9,27.85
HYDERABAD_SOMAJIGUDA_,2025-04-03,05-03-2025 00:00,49.3,77.29,36.68,25.63,1.33,21.29
HYDERABAD_SOMAJIGUDA_,2025-04-04,05-04-2025 00:00,54.129999999999995,85.59,25.125,17.11,0.9450000000000001,24.15
HYDERABAD_SOMAJIGUDA_,2025-04-05,05-05-2025 00:00,58.96,93.89,13.57,8.59,0.56,27.01
HYDERABAD_SOMAJIGUDA_,2025-04-06,05-06-2025 00:00,58.58,93.96,12.52,13.455,0.72,11.33
HYDERABAD_SOMAJIGUDA_,2025-04-07,05-07-2025 00:00,42.8,105.81,12.75,18.32,0.69,28.99
HYDERABAD_SOMAJIGUDA_,2025-04-08,05-08-2025 00:00,42.26,98.44,21.63,30.18,0.95,18.8
HYDERABAD_SOMAJIGUDA_,2025-04-09,05-09-2025 00:00,62.55,94.97,19.17,16.66,0.46,20.13
HYDERABAD_SOMAJIGUDA_,2025-04-10,05-10-2025 00:00,38.56,93.15,11.72,36.61,0.53,25.6
HYDERABAD_SOMAJIGUDA_,2025-04-11,05-11-2025 00:00,52.03,110.85,11.55,29.84,0.42,33.5
HYDERABAD_SOMAJIGUDA_,2025-04-12,05-12-2025 00:00,26.68,110.65,10.58,14.25,0.58,29.65
HYDERABAD_SOMAJIGUDA_,2025-05-01,06-01-2025 00:00,41.2,74.31,21.28,23.49,0.82,38.12
HYDERABAD_SOMAJIGUDA_,2025-05-02,06-02-2025 00:00,41.84,75.96,24.13,23.48,0.92,27.61
HYDERABAD_SOMAJIGUDA_,2025-05-03,06-03-2025 00:00,40.84,75.92,37.57,24.61,1.25,18.98
HYDERABAD_SOMAJIGUDA_,2025-05-04,06-04-2025 00:00,57.17,98.26,5.16,14.42,0.79,13.05
HYDERABAD_SOMAJIGUDA_,2025-05-05,06-05-2025 00:00,46.17,76.13,11.71,8.92,0.81,29.28
HYDERABAD_SOMAJIGUDA_,2025-05-06,06-06-2025 00:00,67.9,95.49,12.34,9.42,0.77,18.08
HYDERABAD_SOMAJIGUDA_,2025-05-07,06-07-2025 00:00,37.7,79.94,12.97,9.92,0.67,24.29
HYDERABAD_SOMAJIGUDA_,2025-05-08,06-08-2025 00:00,44.09,100.59,20.19,29.44,0.89,20.1
HYDERABAD_SOMAJIGUDA_,2025-05-09,06-09-2025 00:00,53.49,87.09,14.64,14.46,0.38,20.85
HYDERABAD_SOMAJIGUDA_,2025-05-10,06-10-2025 00:00,39.28,85.96,10.37,32.75,0.45,25.5
HYDERABAD_SOMAJIGUDA_,2025-05-11,06-11-2025 00:00,52.43,104.07,11.98,11.18,0.54,29.49
HYDERABAD_SOMAJIGUDA_,2025-05-12,06-12-2025 00:00,25.19,86.13,12.02,14.43,0.68,34.41
HYDERABAD_SOMAJIGUDA_,2025-06-01,07-01-2025 00:00,47.71,78.41,19.47,21.37,0.79,46.34
HYDERABAD_SOMAJIGUDA_,2025-06-02,07-02-2025 00:00,40.48,73.51,18.68,23.34,0.81,26.44
HYDERABAD_SOMAJIGUDA_,2025-06-03,07-03-2025 00:00,37.98,73.93,35.99,37.41,1.1,19.19
