city,latitude,longitude,pollutant,value,last_updated,distance_to_road_m,distance_to_industry_m,distance_to_farmland_m,distance_to_dump_m,temperature,humidity,wind_speed,wind_direction,hour,month,day_of_week
"Marhatal, Jabalpur - MPPCB",23.168606,79.932247,pm10,103.0,2026-03-03 12:30:00+00:00,24.39,9.53,3150.86,5000.0,24.7,23,1.79,49,12,3,1
"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,o3,98.3,2026-03-03 12:30:00+00:00,56.53,64.94,1221.11,5000.0,25.05,19,2.41,350,12,3,1
"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,so2,19.8,2026-03-03 12:30:00+00:00,56.53,64.94,1221.11,5000.0,25.05,19,2.41,350,12,3,1
"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,pm25,27.0,2026-03-03 12:30:00+00:00,56.53,64.94,1221.11,5000.0,25.05,19,2.41,350,12,3,1
"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,pm10,95.0,2026-03-03 12:30:00+00:00,56.53,64.94,1221.11,5000.0,25.05,19,2.41,350,12,3,1
"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,co,1.36,2026-03-03 12:30:00+00:00,56.53,64.94,1221.11,5000.0,25.05,19,2.41,350,12,3,1
"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,no2,19.3,2026-03-03 12:30:00+00:00,56.53,64.94,1221.11,5000.0,25.05,19,2.41,350,12,3,1
"Sector-25, Chandigarh - CPCC",30.751462,76.762879,pm10,123.72,2026-03-03 12:30:00+00:00,14.41,727.78,5000.0,2014.59,21.61,24,2.44,122,12,3,1
"Sector-25, Chandigarh - CPCC",30.751462,76.762879,co,0.5,2026-03-03 12:30:00+00:00,14.41,727.78,5000.0,2014.59,21.61,24,2.44,122,12,3,1
"Sector-25, Chandigarh - CPCC",30.751462,76.762879,no2,13.65,2026-03-03 12:30:00+00:00,14.41,727.78,5000.0,2014.59,21.61,24,2.44,122,12,3,1
"Sector-25, Chandigarh - CPCC",30.751462,76.762879,pm25,64.83,2026-03-03 12:30:00+00:00,14.41,727.78,5000.0,2014.59,21.61,24,2.44,122,12,3,1
"Sector-25, Chandigarh - CPCC",30.751462,76.762879,o3,54.58,2026-03-03 12:30:00+00:00,14.41,727.78,5000.0,2014.59,21.61,24,2.44,122,12,3,1
"Sector-25, Chandigarh - CPCC",30.751462,76.762879,so2,6.4,2026-03-03 12:30:00+00:00,14.41,727.78,5000.0,2014.59,21.61,24,2.44,122,12,3,1
"Polayathode, Kollam - Kerala PCB",8.8787,76.6073,co,0.33,2026-03-03 12:15:00+00:00,5.28,978.11,1631.97,5000.0,26.13,75,1.96,107,12,3,1
"Polayathode, Kollam - Kerala PCB",8.8787,76.6073,no2,7.83,2026-03-03 12:15:00+00:00,5.28,978.11,1631.97,5000.0,26.13,75,1.96,107,12,3,1
"Polayathode, Kollam - Kerala PCB",8.8787,76.6073,pm10,77.9,2026-03-03 12:15:00+00:00,5.28,978.11,1631.97,5000.0,26.13,75,1.96,107,12,3,1
"Polayathode, Kollam - Kerala PCB",8.8787,76.6073,pm25,29.19,2026-03-03 12:15:00+00:00,5.28,978.11,1631.97,5000.0,26.13,75,1.96,107,12,3,1
"Polayathode, Kollam - Kerala PCB",8.8787,76.6073,o3,33.52,2026-03-03 12:15:00+00:00,5.28,978.11,1631.97,5000.0,26.13,75,1.96,107,12,3,1
"Polayathode, Kollam - Kerala PCB",8.8787,76.6073,so2,2.02,2026-03-03 12:15:00+00:00,5.28,978.11,1631.97,5000.0,26.13,75,1.96,107,12,3,1
"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783,pm25,6.77,2026-02-11 08:30:00+00:00,5000.0,5000.0,5000.0,5000.0,24.24,21,0.81,346,8,2,2
"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783,no2,27.5,2026-02-11 08:30:00+00:00,5000.0,5000.0,5000.0,5000.0,24.24,21,0.81,346,8,2,2
"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783,pm10,28.55,2026-02-11 08:30:00+00:00,5000.0,5000.0,5000.0,5000.0,24.24,21,0.81,346,8,2,2
"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783,co,0.45,2026-02-11 08:30:00+00:00,5000.0,5000.0,5000.0,5000.0,24.24,21,0.81,346,8,2,2
"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783,so2,10.78,2026-02-11 08:30:00+00:00,5000.0,5000.0,5000.0,5000.0,24.24,21,0.81,346,8,2,2
"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,pm10,95.8,2026-03-03 12:15:00+00:00,1.29,70.69,4146.43,1651.45,24.61,77,2.65,193,12,3,1
"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,co,0.544,2026-03-03 12:15:00+00:00,1.29,70.69,4146.43,1651.45,24.61,77,2.65,193,12,3,1
"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,so2,14.36,2026-03-03 12:15:00+00:00,1.29,70.69,4146.43,1651.45,24.61,77,2.65,193,12,3,1
"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,no2,32.0,2026-03-03 12:15:00+00:00,1.29,70.69,4146.43,1651.45,24.61,77,2.65,193,12,3,1
"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,pm25,39.0,2026-03-03 12:15:00+00:00,1.29,70.69,4146.43,1651.45,24.61,77,2.65,193,12,3,1
"Ballygunge, Kolkata - WBPCB",22.5367507,88.3638022,o3,18.31,2026-03-03 12:15:00+00:00,1.29,70.69,4146.43,1651.45,24.61,77,2.65,193,12,3,1
"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,pm25,29.0,2026-03-03 12:30:00+00:00,28.43,1322.25,5373.99,5000.0,24.23,21,1.24,66,12,3,1
"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,pm10,174.0,2026-03-03 12:30:00+00:00,28.43,1322.25,5373.99,5000.0,24.23,21,1.24,66,12,3,1
"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,no2,29.3,2026-03-03 12:30:00+00:00,28.43,1322.25,5373.99,5000.0,24.23,21,1.24,66,12,3,1
"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,o3,54.68,2026-03-03 12:30:00+00:00,28.43,1322.25,5373.99,5000.0,24.23,21,1.24,66,12,3,1
"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,co,0.88,2026-03-03 12:30:00+00:00,28.43,1322.25,5373.99,5000.0,24.23,21,1.24,66,12,3,1
"Sanjay Nagar, Ghaziabad - UPPCB",28.685382,77.453839,so2,16.7,2026-03-03 12:30:00+00:00,28.43,1322.25,5373.99,5000.0,24.23,21,1.24,66,12,3,1
"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059,co,0.23,2026-03-03 12:30:00+00:00,16.93,151.7,4499.1,5000.0,24.73,21,0.7,36,12,3,1
"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059,o3,29.83,2026-03-03 12:30:00+00:00,16.93,151.7,4499.1,5000.0,24.73,21,0.7,36,12,3,1
"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059,no2,20.08,2026-03-03 12:30:00+00:00,16.93,151.7,4499.1,5000.0,24.73,21,0.7,36,12,3,1
"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059,pm25,87.9,2026-03-03 12:30:00+00:00,16.93,151.7,4499.1,5000.0,24.73,21,0.7,36,12,3,1
"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059,pm10,149.7,2026-03-03 12:30:00+00:00,16.93,151.7,4499.1,5000.0,24.73,21,0.7,36,12,3,1
"New Industrial Town, Faridabad - HSPCB",28.39072,77.30059,so2,6.49,2026-03-03 12:30:00+00:00,16.93,151.7,4499.1,5000.0,24.73,21,0.7,36,12,3,1
"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,pm25,55.11,2026-03-03 12:15:00+00:00,21.55,1313.09,2521.28,3417.2,25.43,19,0.92,299,12,3,1
"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,co,0.34,2026-03-03 12:15:00+00:00,21.55,1313.09,2521.28,3417.2,25.43,19,0.92,299,12,3,1
"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,no2,10.21,2026-03-03 12:15:00+00:00,21.55,1313.09,2521.28,3417.2,25.43,19,0.92,299,12,3,1
"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,o3,64.52,2026-03-03 12:15:00+00:00,21.55,1313.09,2521.28,3417.2,25.43,19,0.92,299,12,3,1
"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,pm10,132.27,2026-03-03 12:15:00+00:00,21.55,1313.09,2521.28,3417.2,25.43,19,0.92,299,12,3,1
"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.555917,pm25,14.47,2026-03-03 12:30:00+00:00,16.58,250.12,4706.56,5000.0,24.39,44,2.01,102,12,3,1
"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.555917,no2,18.31,2026-03-03 12:30:00+00:00,16.58,250.12,4706.56,5000.0,24.39,44,2.01,102,12,3,1
"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.555917,pm10,40.37,2026-03-03 12:30:00+00:00,16.58,250.12,4706.56,5000.0,24.39,44,2.01,102,12,3,1
"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.555917,so2,2.51,2026-03-03 12:30:00+00:00,16.58,250.12,4706.56,5000.0,24.39,44,2.01,102,12,3,1
"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.555917,o3,94.72,2026-03-03 12:30:00+00:00,16.58,250.12,4706.56,5000.0,24.39,44,2.01,102,12,3,1
"Vinoba Nagara, Shivamogga - KSPCB",13.94,75.555917,co,0.22,2026-03-03 12:30:00+00:00,16.58,250.12,4706.56,5000.0,24.39,44,2.01,102,12,3,1
"Royapuram, Chennai - TNPCB",13.1036,80.2909,o3,16.73,2026-03-03 12:32:00+00:00,6.75,2.19,3539.98,1705.87,25.02,69,3.97,94,12,3,1
"Royapuram, Chennai - TNPCB",13.1036,80.2909,co,0.71,2026-03-03 12:32:00+00:00,6.75,2.19,3539.98,1705.87,25.02,69,3.97,94,12,3,1
"Royapuram, Chennai - TNPCB",13.1036,80.2909,pm25,29.0,2026-03-03 12:32:00+00:00,6.75,2.19,3539.98,1705.87,25.02,69,3.97,94,12,3,1
"Royapuram, Chennai - TNPCB",13.1036,80.2909,no2,5.87,2026-03-03 12:32:00+00:00,6.75,2.19,3539.98,1705.87,25.02,69,3.97,94,12,3,1
"Royapuram, Chennai - TNPCB",13.1036,80.2909,pm10,62.0,2026-03-03 12:32:00+00:00,6.75,2.19,3539.98,1705.87,25.02,69,3.97,94,12,3,1
"Royapuram, Chennai - TNPCB",13.1036,80.2909,so2,5.15,2026-03-03 12:32:00+00:00,6.75,2.19,3539.98,1705.87,25.02,69,3.97,94,12,3,1
"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,co,1.02,2026-03-03 12:40:00+00:00,8.55,408.2,535.46,421.14,24.77,70,3.81,94,12,3,1
"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,so2,5.61,2026-03-03 12:40:00+00:00,8.55,408.2,535.46,421.14,24.77,70,3.81,94,12,3,1
"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,pm10,116.0,2026-03-03 12:40:00+00:00,8.55,408.2,535.46,421.14,24.77,70,3.81,94,12,3,1
"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,no2,13.35,2026-03-03 12:40:00+00:00,8.55,408.2,535.46,421.14,24.77,70,3.81,94,12,3,1
"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,pm25,50.0,2026-03-03 12:40:00+00:00,8.55,408.2,535.46,421.14,24.77,70,3.81,94,12,3,1
"Kodungaiyur, Chennai - TNPCB",13.1278,80.2642,o3,26.5,2026-03-03 12:40:00+00:00,8.55,408.2,535.46,421.14,24.77,70,3.81,94,12,3,1
"Meelavittan, Thoothukudi - TNPCB",8.816428,78.099039,so2,10.54,2026-03-03 12:30:00+00:00,12.26,141.68,5838.51,2073.7,25.66,68,5.3,38,12,3,1
"Meelavittan, Thoothukudi - TNPCB",8.816428,78.099039,o3,32.01,2026-03-03 12:30:00+00:00,12.26,141.68,5838.51,2073.7,25.66,68,5.3,38,12,3,1
"Meelavittan, Thoothukudi - TNPCB",8.816428,78.099039,no2,12.52,2026-03-03 12:30:00+00:00,12.26,141.68,5838.51,2073.7,25.66,68,5.3,38,12,3,1
"Meelavittan, Thoothukudi - TNPCB",8.816428,78.099039,co,0.68,2026-03-03 12:30:00+00:00,12.26,141.68,5838.51,2073.7,25.66,68,5.3,38,12,3,1
"Meelavittan, Thoothukudi - TNPCB",8.816428,78.099039,pm10,88.0,2026-03-03 12:30:00+00:00,12.26,141.68,5838.51,2073.7,25.66,68,5.3,38,12,3,1
"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,no2,12.66,2026-03-03 12:30:00+00:00,6.24,467.08,1691.11,3517.4,24.61,71,3.5,93,12,3,1
"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,pm25,32.45,2026-03-03 12:30:00+00:00,6.24,467.08,1691.11,3517.4,24.61,71,3.5,93,12,3,1
"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,pm10,70.64,2026-03-03 12:30:00+00:00,6.24,467.08,1691.11,3517.4,24.61,71,3.5,93,12,3,1
"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,so2,2.16,2026-03-03 12:30:00+00:00,6.24,467.08,1691.11,3517.4,24.61,71,3.5,93,12,3,1
"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505,o3,2.6,2026-03-03 12:30:00+00:00,30.92,182.34,1196.08,1715.57,17.18,73,1.56,88,12,3,1
"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505,so2,5.4,2026-03-03 12:30:00+00:00,30.92,182.34,1196.08,1715.57,17.18,73,1.56,88,12,3,1
"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505,pm10,33.0,2026-03-03 12:30:00+00:00,30.92,182.34,1196.08,1715.57,17.18,73,1.56,88,12,3,1
"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505,pm25,22.0,2026-03-03 12:30:00+00:00,30.92,182.34,1196.08,1715.57,17.18,73,1.56,88,12,3,1
"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505,co,0.27,2026-03-03 12:30:00+00:00,30.92,182.34,1196.08,1715.57,17.18,73,1.56,88,12,3,1
"Chandni Chowk, Delhi - IITM",28.656756,77.227234,pm10,143.6,2026-03-03 12:00:00+00:00,16.65,1343.9,2023.88,3179.98,26.89,18,0.98,29,12,3,1
"Chandni Chowk, Delhi - IITM",28.656756,77.227234,no2,37.27,2026-03-03 12:00:00+00:00,16.65,1343.9,2023.88,3179.98,26.89,18,0.98,29,12,3,1
"Chandni Chowk, Delhi - IITM",28.656756,77.227234,so2,15.24,2026-03-03 12:00:00+00:00,16.65,1343.9,2023.88,3179.98,26.89,18,0.98,29,12,3,1
"Chandni Chowk, Delhi - IITM",28.656756,77.227234,co,1.66,2026-03-03 12:00:00+00:00,16.65,1343.9,2023.88,3179.98,26.89,18,0.98,29,12,3,1
"Chandni Chowk, Delhi - IITM",28.656756,77.227234,pm25,53.6,2026-03-03 12:00:00+00:00,16.65,1343.9,2023.88,3179.98,26.89,18,0.98,29,12,3,1
"Chandni Chowk, Delhi - IITM",28.656756,77.227234,o3,77.67,2026-03-03 12:00:00+00:00,16.65,1343.9,2023.88,3179.98,26.89,18,0.98,29,12,3,1
"Borivali East, Mumbai - IITM",19.23241,72.86895,o3,239.0,2026-03-03 12:30:00+00:00,23.88,796.32,3084.18,3415.4,29.99,34,2.75,27,12,3,1
"Borivali East, Mumbai - IITM",19.23241,72.86895,pm10,108.36,2026-03-03 12:30:00+00:00,23.88,796.32,3084.18,3415.4,29.99,34,2.75,27,12,3,1
"Borivali East, Mumbai - IITM",19.23241,72.86895,pm25,51.11,2026-03-03 12:30:00+00:00,23.88,796.32,3084.18,3415.4,29.99,34,2.75,27,12,3,1
"Borivali East, Mumbai - IITM",19.23241,72.86895,no2,2.82,2026-03-03 12:30:00+00:00,23.88,796.32,3084.18,3415.4,29.99,34,2.75,27,12,3,1
"Borivali East, Mumbai - IITM",19.23241,72.86895,co,0.93,2026-03-03 12:30:00+00:00,23.88,796.32,3084.18,3415.4,29.99,34,2.75,27,12,3,1
"Mhada Colony, Pune - IITM",18.57304,73.927715,o3,71.56,2026-03-03 12:15:00+00:00,39.51,1226.67,2253.98,5000.0,26.64,18,3.06,93,12,3,1
"Mhada Colony, Pune - IITM",18.57304,73.927715,no2,14.3,2026-03-03 12:15:00+00:00,39.51,1226.67,2253.98,5000.0,26.64,18,3.06,93,12,3,1
"Mhada Colony, Pune - IITM",18.57304,73.927715,co,0.59,2026-03-03 12:15:00+00:00,39.51,1226.67,2253.98,5000.0,26.64,18,3.06,93,12,3,1
"Mhada Colony, Pune - IITM",18.57304,73.927715,pm25,21.16,2026-03-03 12:15:00+00:00,39.51,1226.67,2253.98,5000.0,26.64,18,3.06,93,12,3,1
"Mhada Colony, Pune - IITM",18.57304,73.927715,pm10,80.59,2026-03-03 12:15:00+00:00,39.51,1226.67,2253.98,5000.0,26.64,18,3.06,93,12,3,1
"Transport Nagar-Nigdi, Pune - IITM",18.664282,73.763966,pm25,46.59,2026-03-03 12:15:00+00:00,24.46,1640.59,714.69,5000.0,26.53,17,2.22,85,12,3,1
"Transport Nagar-Nigdi, Pune - IITM",18.664282,73.763966,o3,28.39,2026-03-03 12:15:00+00:00,24.46,1640.59,714.69,5000.0,26.53,17,2.22,85,12,3,1
"Transport Nagar-Nigdi, Pune - IITM",18.664282,73.763966,co,0.7,2026-03-03 12:15:00+00:00,24.46,1640.59,714.69,5000.0,26.53,17,2.22,85,12,3,1
"Transport Nagar-Nigdi, Pune - IITM",18.664282,73.763966,no2,21.54,2026-03-03 12:15:00+00:00,24.46,1640.59,714.69,5000.0,26.53,17,2.22,85,12,3,1
"Transport Nagar-Nigdi, Pune - IITM",18.664282,73.763966,pm10,122.41,2026-03-03 12:15:00+00:00,24.46,1640.59,714.69,5000.0,26.53,17,2.22,85,12,3,1
"Malad West, Mumbai - IITM",19.19709,72.82204,pm10,99.68,2026-03-03 12:30:00+00:00,30.71,17.74,5256.62,4387.97,29.65,45,3.27,20,12,3,1
"Malad West, Mumbai - IITM",19.19709,72.82204,co,0.69,2026-03-03 12:30:00+00:00,30.71,17.74,5256.62,4387.97,29.65,45,3.27,20,12,3,1
"Malad West, Mumbai - IITM",19.19709,72.82204,so2,0.03,2026-03-03 12:30:00+00:00,30.71,17.74,5256.62,4387.97,29.65,45,3.27,20,12,3,1
"Malad West, Mumbai - IITM",19.19709,72.82204,no2,27.33,2026-03-03 12:30:00+00:00,30.71,17.74,5256.62,4387.97,29.65,45,3.27,20,12,3,1
"Malad West, Mumbai - IITM",19.19709,72.82204,o3,335.53,2026-03-03 12:30:00+00:00,30.71,17.74,5256.62,4387.97,29.65,45,3.27,20,12,3,1
"Malad West, Mumbai - IITM",19.19709,72.82204,pm25,37.82,2026-03-03 12:30:00+00:00,30.71,17.74,5256.62,4387.97,29.65,45,3.27,20,12,3,1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,pm25,29.23,2026-03-03 12:15:00+00:00,7.72,37.2,806.39,5000.0,26.61,18,2.42,103,12,3,1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,co,1.64,2026-03-03 12:15:00+00:00,7.72,37.2,806.39,5000.0,26.61,18,2.42,103,12,3,1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,no2,101.93,2026-03-03 12:15:00+00:00,7.72,37.2,806.39,5000.0,26.61,18,2.42,103,12,3,1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,o3,26.44,2026-03-03 12:15:00+00:00,7.72,37.2,806.39,5000.0,26.61,18,2.42,103,12,3,1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,so2,25.41,2026-03-03 12:15:00+00:00,7.72,37.2,806.39,5000.0,26.61,18,2.42,103,12,3,1
"Revenue Colony-Shivajinagar, Pune - IITM",18.530085,73.849598,pm10,80.48,2026-03-03 12:15:00+00:00,7.72,37.2,806.39,5000.0,26.61,18,2.42,103,12,3,1
"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,pm10,143.22,2026-03-03 12:45:00+00:00,21.33,128.2,676.42,6468.07,29.62,41,3.09,27,12,3,1
"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,pm25,62.02,2026-03-03 12:45:00+00:00,21.33,128.2,676.42,6468.07,29.62,41,3.09,27,12,3,1
"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,co,0.24,2026-03-03 12:45:00+00:00,21.33,128.2,676.42,6468.07,29.62,41,3.09,27,12,3,1
"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,so2,10.06,2026-03-03 12:45:00+00:00,21.33,128.2,676.42,6468.07,29.62,41,3.09,27,12,3,1
"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,no2,47.59,2026-03-03 12:45:00+00:00,21.33,128.2,676.42,6468.07,29.62,41,3.09,27,12,3,1
"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,o3,148.0,2026-03-03 12:45:00+00:00,21.33,128.2,676.42,6468.07,29.62,41,3.09,27,12,3,1
"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,co,0.35,2026-03-03 12:15:00+00:00,13.41,38.28,2362.1,816.37,29.75,31,2.73,35,12,3,1
"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,o3,146.0,2026-03-03 12:15:00+00:00,13.41,38.28,2362.1,816.37,29.75,31,2.73,35,12,3,1
"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,no2,13.3,2026-03-03 12:30:00+00:00,13.41,38.28,2362.1,816.37,29.75,31,2.73,35,12,3,1
"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,so2,0.0,2026-03-03 12:15:00+00:00,13.41,38.28,2362.1,816.37,29.75,31,2.73,35,12,3,1
"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,pm10,83.94,2026-03-03 12:15:00+00:00,13.41,38.28,2362.1,816.37,29.75,31,2.73,35,12,3,1
"Khindipada-Bhandup West, Mumbai - IITM",19.164394,72.928297,pm25,37.33,2026-03-03 12:15:00+00:00,13.41,38.28,2362.1,816.37,29.75,31,2.73,35,12,3,1
"Mulund West, Mumbai - MPCB",19.175,72.9419,pm10,96.2,2026-03-03 12:15:00+00:00,10.25,1.25,2183.23,780.01,29.54,29,2.67,33,12,3,1
"Mulund West, Mumbai - MPCB",19.175,72.9419,co,0.21,2026-02-27 09:45:00+00:00,10.25,1.25,2183.23,780.01,29.54,29,2.67,33,9,2,4
"Mulund West, Mumbai - MPCB",19.175,72.9419,no2,22.91,2026-03-03 12:30:00+00:00,10.25,1.25,2183.23,780.01,29.54,29,2.67,33,12,3,1
"Mulund West, Mumbai - MPCB",19.175,72.9419,so2,20.9,2026-03-03 12:15:00+00:00,10.25,1.25,2183.23,780.01,29.54,29,2.67,33,12,3,1
"Mulund West, Mumbai - MPCB",19.175,72.9419,pm25,39.03,2026-03-03 12:30:00+00:00,10.25,1.25,2183.23,780.01,29.54,29,2.67,33,12,3,1
"Diwator Nagar, Koppal - KSPCB",15.34763,76.181767,o3,87.75,2026-01-24 02:30:00+00:00,42.59,0.0,5000.0,5000.0,26.48,51,5.92,104,2,1,5
"Diwator Nagar, Koppal - KSPCB",15.34763,76.181767,no2,18.35,2026-01-24 02:30:00+00:00,42.59,0.0,5000.0,5000.0,26.48,51,5.92,104,2,1,5
"Diwator Nagar, Koppal - KSPCB",15.34763,76.181767,pm10,80.0,2026-01-24 02:30:00+00:00,42.59,0.0,5000.0,5000.0,26.48,51,5.92,104,2,1,5
"Kandivali East, Mumbai - MPCB",19.2058,72.8682,pm25,8.47,2026-03-03 12:30:00+00:00,3.06,7.6,4345.32,5389.74,29.93,36,2.85,26,12,3,1
"Kandivali East, Mumbai - MPCB",19.2058,72.8682,o3,17.77,2026-03-03 12:30:00+00:00,3.06,7.6,4345.32,5389.74,29.93,36,2.85,26,12,3,1
"Kandivali East, Mumbai - MPCB",19.2058,72.8682,pm10,492.5,2026-03-03 12:30:00+00:00,3.06,7.6,4345.32,5389.74,29.93,36,2.85,26,12,3,1
"Kandivali East, Mumbai - MPCB",19.2058,72.8682,so2,19.16,2026-03-03 12:30:00+00:00,3.06,7.6,4345.32,5389.74,29.93,36,2.85,26,12,3,1
"Kandivali East, Mumbai - MPCB",19.2058,72.8682,co,0.42,2026-03-03 12:30:00+00:00,3.06,7.6,4345.32,5389.74,29.93,36,2.85,26,12,3,1
"Kandivali East, Mumbai - MPCB",19.2058,72.8682,no2,23.9,2026-03-03 12:30:00+00:00,3.06,7.6,4345.32,5389.74,29.93,36,2.85,26,12,3,1
"Perungudi, Chennai - TNPCB",12.9533,80.2357,so2,3.68,2026-03-03 12:28:00+00:00,2.35,84.8,4810.76,260.15,25.41,68,4.17,94,12,3,1
"Perungudi, Chennai - TNPCB",12.9533,80.2357,o3,3.15,2026-03-03 12:28:00+00:00,2.35,84.8,4810.76,260.15,25.41,68,4.17,94,12,3,1
"Perungudi, Chennai - TNPCB",12.9533,80.2357,co,0.7,2026-03-03 12:28:00+00:00,2.35,84.8,4810.76,260.15,25.41,68,4.17,94,12,3,1
"Perungudi, Chennai - TNPCB",12.9533,80.2357,pm25,56.2,2026-03-03 12:28:00+00:00,2.35,84.8,4810.76,260.15,25.41,68,4.17,94,12,3,1
"Perungudi, Chennai - TNPCB",12.9533,80.2357,no2,3.88,2026-03-03 12:28:00+00:00,2.35,84.8,4810.76,260.15,25.41,68,4.17,94,12,3,1
"Perungudi, Chennai - TNPCB",12.9533,80.2357,pm10,83.6,2026-03-03 12:28:00+00:00,2.35,84.8,4810.76,260.15,25.41,68,4.17,94,12,3,1
"Pan Bazaar, Guwahati - APCB",26.1875,91.744194,co,0.3,2026-03-03 12:15:00+00:00,17.71,918.82,5000.0,5000.0,24.36,49,1.34,207,12,3,1
"Pan Bazaar, Guwahati - APCB",26.1875,91.744194,pm10,42.0,2026-03-03 12:15:00+00:00,17.71,918.82,5000.0,5000.0,24.36,49,1.34,207,12,3,1
"Pan Bazaar, Guwahati - APCB",26.1875,91.744194,pm25,28.84,2026-03-03 12:15:00+00:00,17.71,918.82,5000.0,5000.0,24.36,49,1.34,207,12,3,1
"Pan Bazaar, Guwahati - APCB",26.1875,91.744194,so2,55.15,2026-03-03 12:15:00+00:00,17.71,918.82,5000.0,5000.0,24.36,49,1.34,207,12,3,1
"Pan Bazaar, Guwahati - APCB",26.1875,91.744194,no2,0.21,2026-03-03 12:15:00+00:00,17.71,918.82,5000.0,5000.0,24.36,49,1.34,207,12,3,1
"Pan Bazaar, Guwahati - APCB",26.1875,91.744194,o3,17.46,2026-03-03 12:15:00+00:00,17.71,918.82,5000.0,5000.0,24.36,49,1.34,207,12,3,1
"Kadri, Mangalore - KSPCB",12.88925,74.853,pm25,29.36,2026-03-03 05:30:00+00:00,39.84,57.04,853.39,4599.93,26.19,82,1.52,268,5,3,1
"Kadri, Mangalore - KSPCB",12.88925,74.853,o3,24.87,2026-03-03 05:30:00+00:00,39.84,57.04,853.39,4599.93,26.19,82,1.52,268,5,3,1
"Kadri, Mangalore - KSPCB",12.88925,74.853,no2,8.78,2026-03-03 05:30:00+00:00,39.84,57.04,853.39,4599.93,26.19,82,1.52,268,5,3,1
