country,state,city,station,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505,SO2,7,7,7
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",13.029152,77.585901,SO2,8,20,12
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901,CO,12,28,15
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908,PM2.5,91,159,122
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",12.7816279,77.6299145,PM10,88,189,121
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",13.0270199,77.494094,PM2.5,18,60,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694,PM10,45,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694,NO2,11,12,12
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804,PM10,101,103,102
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804,NH3,12,23,16
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804,CO,42,55,50
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",12.9352049,77.6814488,CO,36,39,38
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.264759,77.381568,PM2.5,37,123,56
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.264759,77.381568,NO2,20,41,28
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.264759,77.381568,SO2,11,25,14
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.233584,77.400574,SO2,14,33,19
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118,O3,1,1,1
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52123,76.37138,CO,22,39,35
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",28.52123,76.37138,O3,39,40,39
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,PM10,10,369,162
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,NH3,4,4,4
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",30.1480566,77.2893471,CO,30,51,50
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253,CO,16,26,16
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.9402359,77.7895248,NO2,10,40,16
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",20.939198,77.765701,NO2,6,68,18
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731,NH3,3,5,4
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731,CO,20,64,25
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,NO2,13,22,18
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448,SO2,15,32,21
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",23.8640158,78.80289321,NO2,4,44,13
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.10897,82.64558,CO,45,69,50
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.10897,82.64558,O3,1,23,13
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",23.1633321,75.800225,PM10,31,115,68
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339,PM2.5,34,152,89
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339,SO2,18,35,24
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.9775302,79.2337086,NH3,1,3,2
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.9775302,79.2337086,CO,34,42,40
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388,SO2,1,12,5
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388,O3,16,74,56
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21.001264,75.565602,O3,15,32,30
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894,PM2.5,80,315,126
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894,SO2,1,15,6
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.50016,80.23284,PM2.5,18,107,45
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.50016,80.23284,PM10,29,99,52
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.50016,80.23284,CO,15,64,26
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",23.10844,77.511428,PM2.5,60,485,195
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238,PM10,88,248,135
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981,SO2,35,43,37
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",19.863756,75.321188,NH3,1,3,2
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16485,73.23409,PM10,86,179,141
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721,PM10,71,165,122
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721,NO2,20,25,23
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.203442,78.193251,NO2,16,74,36
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.203442,78.193251,O3,28,94,85
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.200388,78.147714,NH3,3,4,4
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26.200388,78.147714,SO2,7,11,9
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.7084,75.8815,SO2,1,3,2
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.218135,79.95777,PM10,40,134,80
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.218135,79.95777,SO2,12,45,20
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",22.7524,75.8872,SO2,10,13,12
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.7084,75.8815,PM2.5,25,91,57
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714,PM10,62,149,100
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714,SO2,38,38,38
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,NO2,57,96,78
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,NH3,13,38,19
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,O3,1,70,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371,PM2.5,40,89,59
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371,PM10,58,119,86
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,PM2.5,50,133,81
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",18.91,72.82,PM2.5,28,136,41
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",18.91,72.82,CO,60,72,61
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923,NH3,14,18,16
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",19.04946,72.923,SO2,1,4,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131,PM2.5,43,264,85
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131,CO,9,13,11
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131,O3,2,63,43
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23241,72.86895,CO,30,84,40
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113,CO,16,20,18
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.9767,72.838,SO2,1,3,1
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",18.9767,72.838,CO,40,119,43
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084,PM2.5,60,156,92
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",19.192056,72.9585188,O3,1,49,35
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",16.6870449,74.2505872,CO,9,50,17
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398,PM2.5,19,93,41
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398,NO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398,SO2,2,9,5
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.39963,76.57452,NO2,15,71,36
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,PM2.5,60,106,79
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,NH3,1,5,3
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967,SO2,1,5,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",19.2058,72.8682,SO2,24,27,25
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.0632143,72.8456324,NH3,4,23,11
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",19.0632143,72.8456324,O3,1,73,52
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19.1653323,72.922099,PM10,50,105,81
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",19.1653323,72.922099,NH3,4,5,5
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",19.0863,72.8888,NO2,6,17,9
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",19.0863,72.8888,SO2,36,37,36
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19.19709,72.82204,PM2.5,1,83,50
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19.19709,72.82204,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",19.19709,72.82204,CO,6,84,11
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.96702,72.84214,PM2.5,29,104,56
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",18.96702,72.84214,NH3,10,17,12
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,NO2,8,86,30
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,SO2,18,40,27
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",19.1878657,72.8304069,CO,8,106,11
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",19.000084,72.85673,PM10,50,186,84
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",19.000084,72.85673,NH3,1,51,10
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",19.060498,72.923356,PM2.5,31,83,54
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",18.1023399,73.4783687,PM2.5,99,189,123
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923,PM10,68,144,106
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,NH3,3,5,3
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19.047,72.8746,PM2.5,16,101,34
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",18.63673,73.82487,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",18.63673,73.82487,CO,22,86,34
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.614767,73.799516,PM2.5,58,169,101
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.614767,73.799516,O3,3,45,39
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",18.616318,73.765797,PM10,95,137,115
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",18.616318,73.765797,NH3,4,14,9
India,Maharashtra,Pune,"Bhosari, Pune - IITM",18.640051,73.848956,NO2,7,14,12
India,Maharashtra,Pune,"Bhosari, Pune - IITM",18.640051,73.848956,CO,2,90,2
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",18.459883,73.852193,NO2,20,80,48
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",21.143383,79.048912,NO2,9,75,35
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",21.143383,79.048912,NH3,4,4,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",19.173852,77.296291,PM10,86,121,105
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",19.173852,77.296291,NO2,NA,NA,NA
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",20.021503,73.813844,NH3,1,5,3
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19.95022,73.73148,PM2.5,54,133,75
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19.95022,73.73148,NH3,2,5,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",19.95022,73.73148,SO2,19,27,21
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",18.547056,73.826908,NO2,NA,NA,NA
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",18.664282,73.763966,PM10,104,157,121
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",16.5038,74.3623,NH3,1,6,4
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17.6336264,75.9132495,NH3,6,26,11
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",17.6336264,75.9132495,CO,14,35,15
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",17.65439,75.90649,SO2,6,37,15
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23.7176342,92.7192841,O3,3,13,4
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",25.6635413,94.0989878,O3,1,22,12
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.832874,85.104082,NH3,8,11,9
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",20.832874,85.104082,O3,11,179,133
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51161,86.89088,PM2.5,70,312,206
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",21.51161,86.89088,SO2,8,30,16
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.9591346,73.7788008,NH3,4,8,5
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.9591346,73.7788008,SO2,2,26,8
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",19.9591346,73.7788008,O3,6,74,69
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",19.090337,73.014232,PM2.5,46,149,82
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,O3,8,14,11
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",19.008751,73.01662,NH3,4,4,4
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",19.235581,73.159121,CO,12,56,15
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.445821,72.7988231,CO,12,109,19
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",19.445821,72.7988231,O3,1,38,31
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",25.5586,91.8985,PM2.5,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",25.5586,91.8985,SO2,8,16,11
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",19.047,72.8746,SO2,1,134,52
India,Maharashtra,Mumbai,"Worli, Mumbai -MPCB",18.994218,72.8158167,O3,4,193,124
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",21.121801,79.04952,NH3,2,18,6
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",21.152875,79.0517531,O3,1,32,28
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",18.501793,73.927532,PM2.5,113,319,260
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",18.57304,73.927715,PM2.5,219,320,280
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",18.536457,73.805454,NO2,4,46,19
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",18.536457,73.805454,CO,1,21,4
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",19.02579,73.10297,PM2.5,41,98,72
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",19.063,73.1209,NH3,NA,NA,NA
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",19.265594,76.761463,PM2.5,34,111,58
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",30.736056,76.209694,PM2.5,72,105,87
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",30.736056,76.209694,NO2,26,30,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",30.736056,76.209694,SO2,7,18,10
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",30.9028,75.8086,CO,52,98,68
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",30.9028,75.8086,O3,20,40,28
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",30.649961,76.331442,NO2,23,24,24
India,Punjab,Patiala,"Model Town, Patiala - PPCB",30.349388,76.366642,SO2,1,31,15
India,Punjab,Patiala,"Model Town, Patiala - PPCB",30.349388,76.366642,CO,26,109,60
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",31.0325454,76.5623046,PM10,27,75,42
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",22.1166054,85.3945546,O3,2,107,87
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.941841,86.728318,SO2,10,28,17
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",21.941841,86.728318,O3,18,99,90
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",20.24079,85.836784,SO2,5,21,11
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163,PM2.5,67,237,119
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",20.34652,85.8163,CO,70,104,101
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06156703,85.47409613,PM2.5,77,319,172
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06156703,85.47409613,PM10,108,206,148
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",22.06156703,85.47409613,NH3,NA,NA,NA
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",25.106006,76.469948,O3,25,104,88
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",25.747299,71.393989,CO,6,96,21
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",25.747299,71.393989,O3,23,58,53
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",27.215415,77.50873,NO2,11,103,23
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",27.215415,77.50873,NH3,10,14,12
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",27.215415,77.50873,O3,8,115,100
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25.339605,74.618883,PM10,35,176,80
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25.339605,74.618883,NH3,4,6,5
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",25.339605,74.618883,CO,15,98,21
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,PM2.5,51,275,186
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,SO2,2,43,23
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",28.194909,76.862296,CO,6,118,77
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",28.018792,73.292658,NH3,9,14,11
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",25.435774,75.644272,PM2.5,28,55,44
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",22.220833,84.809444,NO2,15,15,15
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",22.220833,84.809444,SO2,5,7,6
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",22.245,84.88111111,PM10,40,88,64
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",20.9360711,85.1707021,PM2.5,5,343,96
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",21.869985,85.167016,PM2.5,19,80,49
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",31.0325454,76.5623046,CO,14,47,38
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",26.470859,74.646594,NO2,25,34,30
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",27.554793,76.611536,PM10,106,162,133
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",23.55519,74.44001,O3,20,150,111
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,NH3,3,5,4
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,SO2,19,22,21
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",21.8004996,83.8396977,CO,2,64,58
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94185,86.1151,PM10,70,156,120
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94185,86.1151,CO,18,62,43
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",20.94185,86.1151,O3,38,208,184
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",11.9309,79.8027,NH3,2,6,4
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",31.62,74.876512,PM2.5,58,80,69
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",31.62,74.876512,O3,31,43,37
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",30.233011,74.907758,PM10,80,303,158
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",20.48891,85.84768,CO,63,94,73
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",21.6439,85.599355,PM2.5,14,65,48
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",21.847279,85.416905,PM10,62,257,144
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",21.847279,85.416905,NH3,6,7,6
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",27.608912,75.153302,O3,28,114,107
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",24.885261,72.857549,NH3,3,10,5
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29.931624,73.864511,NO2,20,96,59
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29.931624,73.864511,NH3,4,6,5
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",29.931624,73.864511,SO2,4,9,6
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",26.159933,75.780517,PM10,67,216,126
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",26.159933,75.780517,NH3,7,8,7
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",26.159933,75.780517,CO,20,85,29
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",24.5886166,73.6321397,NO2,1,77,33
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",24.5886166,73.6321397,O3,6,73,52
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.33853,88.614099,PM2.5,38,91,61
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",27.33853,88.614099,SO2,1,1,1
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.29581,73.082283,SO2,1,6,3
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.29581,73.082283,CO,21,67,25
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",26.29581,73.082283,O3,3,136,113
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",26.215415,73.070156,PM10,51,500,151
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",26.215415,73.070156,CO,14,102,16
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",26.215415,73.070156,O3,4,87,76
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",26.358805,73.047444,NO2,8,119,30
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",26.358805,73.047444,CO,32,74,53
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",26.253384,72.976571,PM10,57,400,129
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",26.253384,72.976571,NO2,6,68,22
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",26.253384,72.976571,CO,17,101,21
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",26.506177,77.025989,PM2.5,23,107,44
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",23.837789,73.714926,PM2.5,55,200,102
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",23.837789,73.714926,PM10,88,170,121
