city,latitude,longitude,datetimeUtc,co,no2,o3,pm10,pm25,so2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T00:00:00Z,0.94,20.4,28.7,282,81,3.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T00:15:00Z,1.04,27.1,16.2,282,81,3.8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T00:30:00Z,1.02,29.1,9.7,282,81,4.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T00:45:00Z,1,31.9,6.8,282,81,4.8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T01:00:00Z,1.05,38.6,3.1,282,81,5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T01:15:00Z,1.08,36.6,2.9,282,81,5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T01:30:00Z,1.1,35.3,2.8,282,81,5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T01:45:00Z,1.1,35.2,4.4,282,81,5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T02:00:00Z,1.02,29.9,7.1,282,81,5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T02:15:00Z,1.02,30.1,9.5,282,81,5.1
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T02:30:00Z,1.02,29.9,15.2,282,81,5.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T02:45:00Z,1,28.2,20.3,282,81,5.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T03:00:00Z,1.02,30.2,23.5,282,81,6.1
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T03:15:00Z,0.98,29.4,32.5,282,81,6.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T03:30:00Z,0.95,22.1,45.5,282,81,6.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T03:45:00Z,0.95,17.8,58.3,282,81,6.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T04:00:00Z,0.98,15.4,61.6,282,81,6.3
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T04:15:00Z,1,14,67.1,282,81,6.7
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T04:30:00Z,1.01,19.4,67.1,282,81,6.8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T05:00:00Z,0.98,19.3,67.1,282,81,8.1
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T05:15:00Z,1.01,16.9,67.1,282,81,8.9
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T05:30:00Z,1.03,16.1,67.1,282,81,9.8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T05:45:00Z,1.03,16.7,67.1,282,81,10.1
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T06:00:00Z,1.08,16.3,67.1,282,81,10
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T06:15:00Z,1.05,16.3,67.1,282,81,9
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T06:30:00Z,1.04,16.3,67.1,282,81,7.6
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T06:45:00Z,1.01,16.3,67.1,282,81,5.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T07:00:00Z,0.97,16.3,67.1,282,81,2.6
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T07:15:00Z,0.93,16.3,67.1,282,81,2.9
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T07:30:00Z,0.93,16.3,67.1,282,81,3.8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T07:45:00Z,0.93,16.3,67.1,282,81,3.7
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T08:00:00Z,1.02,16.3,67.1,282,81,2.6
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T08:15:00Z,1.04,16.3,67.1,282,81,3.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T08:30:00Z,1.05,16.3,67.1,282,81,4.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T08:45:00Z,1.08,16.3,67.1,282,81,4.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T09:00:00Z,1.09,16.3,67.1,282,81,4.3
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T09:15:00Z,1.06,16.3,67.1,282,81,7.6
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T09:30:00Z,1.04,16.3,67.1,282,81,8.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T09:45:00Z,1.04,16.3,67.1,282,81,8.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T10:00:00Z,1.05,16.3,67.1,282,81,8.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T10:15:00Z,1.04,16.3,67.1,282,81,8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T10:30:00Z,1.04,16.3,67.1,282,81,7.8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T10:45:00Z,1.04,16.3,67.1,282,81,7.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T11:00:00Z,1.11,16.3,67.1,282,81,7.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T11:15:00Z,1.05,16.3,67.1,282,81,7.6
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T11:30:00Z,1.1,16.3,67.1,282,81,7.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T11:45:00Z,1.1,16.3,67.1,282,81,7.6
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T12:00:00Z,0.94,16.3,67.1,282,81,7.7
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T12:15:00Z,0.95,16.3,67.1,282,81,7.6
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T12:30:00Z,0.94,16.3,67.1,282,81,7.8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T12:45:00Z,0.95,16.3,67.1,282,81,7.9
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T13:00:00Z,0.97,16.3,67.1,282,81,8
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T13:15:00Z,0.98,16.3,67.1,282,81,7.9
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T13:30:00Z,1.03,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T13:45:00Z,1.03,16.3,67.1,282,81,8.5
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T14:00:00Z,1.09,16.3,67.1,282,81,8.4
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T14:15:00Z,1.09,16.3,67.1,282,81,8.3
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T14:30:00Z,1.13,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T14:45:00Z,1.08,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T15:00:00Z,1.06,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T15:15:00Z,1.06,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T15:30:00Z,1.03,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T16:00:00Z,1.04,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T16:15:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T16:30:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T16:45:00Z,1.01,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T17:00:00Z,0.98,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T17:15:00Z,1.03,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T17:30:00Z,1.02,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T18:00:00Z,0.97,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T18:15:00Z,0.95,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T19:15:00Z,0.89,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T19:30:00Z,0.84,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T20:00:00Z,0.96,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T20:15:00Z,0.98,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T20:30:00Z,0.96,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T21:30:00Z,0.95,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T22:00:00Z,1.03,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T22:15:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T22:30:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T22:45:00Z,1.01,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T23:00:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T23:15:00Z,1.01,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-04T23:30:00Z,1.01,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T00:00:00Z,1.05,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T00:15:00Z,1.09,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T00:30:00Z,1.08,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T00:45:00Z,1.09,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T01:00:00Z,1.08,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T01:15:00Z,1.09,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T01:30:00Z,1.06,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T02:00:00Z,1.1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T02:15:00Z,1.11,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T02:30:00Z,1.17,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T02:45:00Z,1.19,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T03:00:00Z,1.2,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T03:15:00Z,1.23,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T03:30:00Z,1.19,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T04:00:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T04:15:00Z,0.98,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T04:30:00Z,0.92,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T04:45:00Z,0.94,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T05:00:00Z,0.95,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T05:15:00Z,0.93,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T05:30:00Z,0.94,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T06:00:00Z,0.93,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T06:15:00Z,0.95,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T06:30:00Z,0.93,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T06:45:00Z,0.94,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T07:00:00Z,0.94,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T07:15:00Z,0.92,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T07:30:00Z,0.89,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T08:45:00Z,1.21,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T09:00:00Z,1.16,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T09:15:00Z,1.15,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T09:30:00Z,1.1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T10:00:00Z,0.98,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T10:15:00Z,1.04,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T10:30:00Z,0.98,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T10:45:00Z,1.01,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T11:00:00Z,1.04,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T11:15:00Z,1.02,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T11:30:00Z,1.03,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T12:00:00Z,0.97,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T12:15:00Z,1.03,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T12:30:00Z,1.1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T12:45:00Z,1.08,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T13:00:00Z,1.1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T13:15:00Z,1.12,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T13:30:00Z,1.16,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T14:00:00Z,1.27,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T14:15:00Z,1.26,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T14:30:00Z,1.26,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T15:15:00Z,1.27,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T15:30:00Z,1.23,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T16:00:00Z,1.17,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T16:15:00Z,1.12,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T16:30:00Z,1.12,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T16:45:00Z,1.12,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T17:00:00Z,1.08,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T17:15:00Z,1.24,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T17:30:00Z,1.18,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T18:00:00Z,0.89,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T18:15:00Z,0.81,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T19:15:00Z,0.8,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T19:30:00Z,0.78,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T20:00:00Z,0.98,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T20:15:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T20:30:00Z,0.97,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T21:30:00Z,1.02,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T22:00:00Z,1.04,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T22:15:00Z,1.06,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T22:30:00Z,1,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T22:45:00Z,1.02,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T23:00:00Z,1.03,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T23:15:00Z,1.05,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-05T23:30:00Z,1.02,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-06T00:00:00Z,1.13,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-06T00:15:00Z,1.25,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-06T00:30:00Z,1.28,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-06T00:45:00Z,1.2,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-06T01:00:00Z,1.15,16.3,67.1,282,81,8.2
"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,2025-03-06T01:15:00Z,1.16,16.3,67.1,282,81,8.2
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T20:15:00Z,0.47,83.64,14.27,130.1,72.1,5.53
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T20:30:00Z,0.51,81.11,15.31,129.8,72.6,5.36
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T20:45:00Z,0.51,68.79,20.38,127.3,71.6,5.32
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T21:00:00Z,0.58,63.01,21.86,123,70.2,5.1
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T21:15:00Z,0.6,57.01,22.6,122.7,70.2,4.84
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T21:30:00Z,0.63,53.84,22.53,124.9,69.9,4.68
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T21:45:00Z,0.67,52.57,24.13,115.5,63.1,4.64
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T22:00:00Z,0.68,49.94,24.71,100.6,54.2,4.58
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T22:15:00Z,0.67,48.38,25.43,101.2,53,5.64
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T22:30:00Z,0.59,47.75,26.52,102.8,51.8,5.88
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T22:45:00Z,0.51,48.66,27.31,96.2,48.1,6.37
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T23:00:00Z,0.45,50.86,24.51,87.9,43.6,6.73
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T23:15:00Z,0.39,50.79,23.6,87.7,43,7.48
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T23:30:00Z,0.3,51.13,22.71,88.3,42.3,7.78
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-18T23:45:00Z,0.27,52.65,21.2,88.4,41.8,8.07
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T00:15:00Z,0.25,60.48,15.13,85.1,40.3,7.99
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T00:30:00Z,0.33,62.67,14.13,85.5,40.6,10.45
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T00:45:00Z,0.36,63.26,14.6,93.1,43.8,10.46
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T01:00:00Z,0.45,63.45,13.35,101.4,47.9,10.44
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T01:15:00Z,0.54,66.15,10.81,100.6,48.5,9.45
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T01:30:00Z,0.7,68.06,7.91,101.2,49.1,10.35
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T01:45:00Z,0.84,70.68,6.27,99.7,49.3,10.45
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T02:15:00Z,0.98,64.42,16.79,100,50.4,9.91
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T02:30:00Z,1.02,63.25,18.22,99.7,51,10.38
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T02:45:00Z,1.07,66.72,18.57,104,53.4,11.85
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T03:00:00Z,1.15,75.29,16.7,111.4,56.3,13.27
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T03:15:00Z,1.07,78.3,22.87,112.3,56.8,13.91
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T03:30:00Z,1.02,84.71,26.6,114.5,57.9,13.88
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T03:45:00Z,0.95,89.2,27.8,120.7,62.1,13.91
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T04:15:00Z,0.79,91.82,37.86,127,67.8,13.23
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T04:30:00Z,0.65,84.7,44.58,124.1,68.3,11.84
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T04:45:00Z,0.63,82.02,46.28,131,72.4,11.78
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T05:00:00Z,0.48,77.1,46.78,139.7,77.8,13.61
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T05:15:00Z,0.46,77.41,47.49,139,77.5,16.88
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T05:30:00Z,0.46,83.22,49.73,137.3,77.1,24.51
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T05:45:00Z,0.43,76.42,56.67,136.3,77,31.92
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T06:15:00Z,0.43,72.45,58.51,132.9,76.8,35.85
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T06:30:00Z,0.48,76.72,59.93,131.3,76.2,36.55
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T07:00:00Z,0.52,63.65,68.44,135,80.2,29.98
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T07:15:00Z,0.44,51.51,86.97,134.5,80.2,21.93
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T07:30:00Z,0.5,48.58,98.46,134.6,80.3,17.08
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T07:45:00Z,0.42,46.37,96.06,130.6,77.8,12.77
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T08:15:00Z,0.28,44.8,85.86,122.7,73.8,10.14
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T08:30:00Z,0.26,42.56,69.04,120.9,73.4,9.3
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T08:45:00Z,0.18,39.4,56.69,111.8,68.9,7.89
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T09:00:00Z,0.25,39.36,55.68,102.7,63.1,7.78
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T09:15:00Z,0.21,39.02,50.86,103.5,63.6,6.48
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T09:30:00Z,0.15,35.25,51.45,105.5,63.6,5.84
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T09:45:00Z,0.13,36.39,54.86,101.3,60.5,5.98
"Raikhad, Ahmedabad - IITM",23.020509,72.579261,2025-02-19T10:15:00Z,0.1,43.71,52.85,95,56.1,6.42
